prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(5067, 11, 7992)","[([(12825, 11, 7992), (24925, 12, 7992), (5067, 3, 9), (13250, 11, 7992)], 0.25290012500000003, 'xrule')]","[(12825, 11, 7992), (24925, 12, 7992), (5067, 3, 9), (13250, 11, 7992)]",4,5.615561,1,[5.2627993],[1],5.2627993,1.0
"(6766, 11, 7992)","[([(16029, 11, 7992), (21081, 11, 7992), (6766, 4, 66)], 0.21980095, 'xrule')]","[(16029, 11, 7992), (21081, 11, 7992), (6766, 4, 66)]",3,6.3387313,1,[6.4930863],[1],6.4930863,1.0
"(4870, 9, 8151)","[([(19769, 9, 8151), (8151, 3, 12818), (4870, 3, 890), (8151, 3, 2204), (24677, 9, 8151)], 0.9841966700000001, 'xrule')]","[(19769, 9, 8151), (8151, 3, 12818), (4870, 3, 890), (8151, 3, 2204), (24677, 9, 8151)]",5,8.0659,1,[8.661695],[1],8.661695,1.0
"(5822, 12, 8676)","[([(8676, 3, 39), (5822, 3, 748), (19749, 12, 8676), (13971, 12, 8676), (8676, 3, 40)], 1.63560007, 'xrule')]","[(8676, 3, 39), (5822, 3, 748), (19749, 12, 8676), (13971, 12, 8676), (8676, 3, 40)]",5,8.200342,1,[7.2490826],[3],7.2490826,3.0
"(7392, 9, 7790)","[([(7392, 3, 3075), (19413, 9, 7790), (25621, 9, 7790)], 0.47259999, 'xrule')]","[(7392, 3, 3075), (19413, 9, 7790), (25621, 9, 7790)]",3,9.634244,1,[9.539006],[1],9.539006,1.0
"(6054, 9, 8151)","[([(14544, 9, 8151), (6054, 2, 30), (18728, 9, 8151)], 0.67910099, 'xrule')]","[(14544, 9, 8151), (6054, 2, 30), (18728, 9, 8151)]",3,7.9253087,1,[7.7965183],[1],7.7965183,1.0
"(7426, 11, 7984)","[([(23745, 11, 7984), (20996, 11, 7984), (7426, 3, 40), (8048, 12, 7984)], 0.43419933, 'xrule')]","[(23745, 11, 7984), (20996, 11, 7984), (8048, 12, 7984), (7426, 3, 40)]",4,6.122608,2,[6.104303],[2],6.104303,2.0
"(5964, 12, 11744)","[([(11744, 3, 578), (5964, 3, 41), (24886, 12, 11744), (11744, 3, 58), (15177, 12, 11744)], 1.3810992240000002, 'xrule')]","[(11744, 3, 578), (5964, 3, 41), (24886, 12, 11744), (11744, 3, 58), (15177, 12, 11744)]",5,7.914911,1,[7.23942],[1],7.23942,1.0
"(5696, 11, 7992)","[([(5696, 3, 279), (23848, 11, 7992), (22349, 11, 7992)], 0.32320022, 'xrule')]","[(5696, 3, 279), (23848, 11, 7992), (22349, 11, 7992)]",3,6.573417,1,[6.366899],[1],6.366899,1.0
"(6083, 9, 8418)","[([(16472, 9, 8418), (6083, 3, 74), (19821, 9, 8418)], 0.91810036, 'xrule')]","[(16472, 9, 8418), (6083, 3, 74), (19821, 9, 8418)]",3,8.80992,1,[8.206932],[1],8.206932,1.0
"(6195, 9, 8721)","[([(18783, 9, 8721), (17030, 9, 8721), (18783, 11, 8721), (6195, 1, 65)], 1.39449975, 'xrule')]","[(18783, 9, 8721), (17030, 9, 8721), (18783, 11, 8721), (6195, 1, 65)]",4,6.012407,1,[4.5628815],[7],4.5628815,7.0
"(6213, 11, 8038)","[([(6213, 3, 1839), (24403, 11, 8038), (12537, 11, 8038)], 0.5860004400000001, 'xrule')]","[(6213, 3, 1839), (24403, 11, 8038), (12537, 11, 8038)]",3,7.564383,2,[7.5692816],[2],7.5692816,2.0
"(7407, 11, 7869)","[([(7407, 2, 68), (13538, 11, 7869), (17035, 11, 7869)], 0.28789997, 'xrule')]","[(7407, 2, 68), (13538, 11, 7869), (17035, 11, 7869)]",3,7.0573936,1,[7.3218265],[1],7.3218265,1.0
"(5179, 9, 13676)","[([(25534, 9, 13676), (18474, 9, 13676), (13673, 11, 13676), (5179, 1, 65)], 1.3997993499999999, 'xrule')]","[(25534, 9, 13676), (18474, 9, 13676), (5179, 1, 65), (13673, 11, 13676)]",4,8.899093,1,[7.588622],[1],7.588622,1.0
"(6327, 12, 8676)","[([(20054, 12, 8676), (6327, 3, 279), (8676, 3, 279), (22564, 12, 8676), (8676, 3, 40)], 1.8272009, 'xrule')]","[(20054, 12, 8676), (6327, 3, 279), (8676, 3, 279), (22564, 12, 8676), (8676, 3, 40)]",5,7.336412,2,[7.0646725],[3],7.0646725,3.0
"(7125, 11, 7869)","[([(15588, 11, 7869), (7125, 2, 172), (17973, 11, 7869)], 0.2475996, 'xrule')]","[(15588, 11, 7869), (7125, 2, 172), (17973, 11, 7869)]",3,5.60124,2,[5.323745],[2],5.323745,2.0
"(7574, 12, 8644)","[([(20674, 12, 8644), (7574, 5, 7575), (8641, 12, 8644)], 2.8802996, 'xrule')]","[(20674, 12, 8644), (7574, 5, 7575), (8641, 12, 8644)]",3,8.558605,1,[6.450772],[2],6.450772,2.0
"(6300, 9, 8151)","[([(9619, 9, 8151), (6300, 3, 715), (25631, 9, 8151)], 0.46280098000000003, 'xrule')]","[(9619, 9, 8151), (6300, 3, 715), (25631, 9, 8151)]",3,8.371058,2,[8.116688],[2],8.116688,2.0
"(6263, 11, 8038)","[([(25578, 11, 8038), (22564, 11, 8038), (6263, 3, 78)], 0.35610008000000004, 'xrule')]","[(6263, 3, 78), (22564, 11, 8038), (25578, 11, 8038)]",3,7.4160757,1,[7.095623],[1],7.095623,1.0
"(6162, 9, 2010)","[([(6162, 3, 88), (18317, 9, 2010), (24132, 9, 2010)], 0.98009872, 'xrule')]","[(6162, 3, 88), (18317, 9, 2010), (24132, 9, 2010)]",3,8.629868,1,[7.060954],[1],7.060954,1.0
"(6976, 11, 7992)","[([(9997, 11, 7992), (6976, 3, 6), (23374, 11, 7992)], 0.22449970600000002, 'xrule')]","[(9997, 11, 7992), (6976, 3, 6), (23374, 11, 7992)]",3,5.799629,3,[6.202701],[3],6.202701,3.0
"(7177, 12, 9510)","[([(7177, 5, 7178), (20036, 12, 9510)], 1.2617002, 'xrule')]","[(20036, 12, 9510), (7177, 5, 7178)]",2,6.441221,2,[4.4762745],[32],4.4762745,32.0
"(6219, 9, 7790)","[([(6219, 3, 2558), (17937, 9, 7790), (17212, 9, 7790)], 0.9892006, 'xrule')]","[(6219, 3, 2558), (17937, 9, 7790), (17212, 9, 7790)]",3,9.53969,1,[9.96437],[1],9.96437,1.0
"(5920, 12, 8676)","[([(18777, 12, 8676), (8676, 3, 39), (5920, 3, 748), (8676, 3, 40), (23892, 12, 8676)], 1.41660025, 'xrule')]","[(18777, 12, 8676), (8676, 3, 39), (5920, 3, 748), (8676, 3, 40), (23892, 12, 8676)]",5,9.477812,1,[9.410729],[1],9.410729,1.0
"(5920, 9, 8418)","[([(17948, 9, 8418), (23192, 9, 8418), (5920, 2, 69)], 0.78519916, 'xrule')]","[(17948, 9, 8418), (23192, 9, 8418), (5920, 2, 69)]",3,9.054638,1,[8.545664],[1],8.545664,1.0
"(7426, 11, 8038)","[([(10547, 11, 8038), (7426, 8, 7427), (24324, 11, 8038)], 0.36439991, 'xrule')]","[(10547, 11, 8038), (7426, 8, 7427), (24324, 11, 8038)]",3,6.68882,1,[6.3292875],[2],6.3292875,2.0
"(6394, 9, 3917)","[([(6394, 3, 113), (25102, 9, 3917), (22430, 9, 3917)], 1.1409006, 'xrule')]","[(6394, 3, 113), (25102, 9, 3917), (22430, 9, 3917)]",3,8.089548,1,[7.7580543],[1],7.7580543,1.0
"(4757, 11, 7984)","[([(4757, 3, 10), (19332, 11, 7984), (16904, 11, 7984)], 0.43289851, 'xrule')]","[(4757, 3, 10), (19332, 11, 7984), (16904, 11, 7984)]",3,5.4328356,4,[5.6390576],[3],5.6390576,3.0
"(6105, 9, 8339)","[([(24505, 9, 8339), (6105, 3, 4500), (22161, 9, 8339)], 0.7102003100000001, 'xrule')]","[(24505, 9, 8339), (6105, 3, 4500), (22161, 9, 8339)]",3,8.56561,1,[8.147708],[1],8.147708,1.0
"(6822, 11, 7869)","[([(6822, 3, 2044), (7869, 3, 10), (25677, 11, 7869), (7869, 3, 2044), (19858, 11, 7869)], 0.8250990100000001, 'xrule')]","[(6822, 3, 2044), (7869, 3, 10), (25677, 11, 7869), (7869, 3, 2044), (19858, 11, 7869)]",5,6.635012,1,[6.757217],[1],6.757217,1.0
"(6437, 11, 8038)","[([(6437, 3, 37), (20230, 11, 8038), (22353, 11, 8038)], 0.55469943, 'xrule')]","[(6437, 3, 37), (20230, 11, 8038), (22353, 11, 8038)]",3,6.6256223,1,[6.37271],[2],6.37271,2.0
"(5110, 11, 6729)","[([(5110, 1, 65), (20511, 11, 6729), (8140, 11, 6729)], 0.67819977, 'xrule')]","[(5110, 1, 65), (8140, 11, 6729), (20511, 11, 6729)]",3,6.39577,2,[5.907624],[2],5.907624,2.0
"(6115, 11, 6729)","[([(6729, 3, 226), (10901, 11, 6729), (24672, 11, 6729), (6729, 3, 227), (6115, 3, 213)], 0.4891996355, 'xrule')]","[(6729, 3, 226), (10901, 11, 6729), (24672, 11, 6729), (6729, 3, 227), (6115, 3, 213)]",5,7.689897,1,[6.843044],[1],6.843044,1.0
"(5334, 11, 6729)","[([(25130, 11, 6729), (5334, 2, 3483), (23735, 11, 6729)], 0.2915001, 'xrule')]","[(25130, 11, 6729), (5334, 2, 3483), (23735, 11, 6729)]",3,6.27114,1,[5.862664],[2],5.862664,2.0
"(6766, 9, 11980)","[([(6766, 2, 2083), (14094, 9, 11980), (18289, 9, 11980), (11980, 2, 2083)], 0.729801176, 'xrule')]","[(6766, 2, 2083), (14094, 9, 11980), (18289, 9, 11980), (11980, 2, 2083)]",4,8.600188,1,[8.067638],[1],8.067638,1.0
"(5067, 11, 7984)","[([(5067, 3, 40), (8048, 12, 7984), (24893, 11, 7984), (16781, 11, 7984)], 0.40900039, 'xrule')]","[(5067, 3, 40), (8048, 12, 7984), (16781, 11, 7984), (24893, 11, 7984)]",4,5.6660523,1,[5.362654],[1],5.362654,1.0
"(6619, 11, 6729)","[([(6619, 3, 816), (25172, 11, 6729), (11820, 11, 6729)], 0.43010139000000003, 'xrule')]","[(6619, 3, 816), (25172, 11, 6729), (11820, 11, 6729)]",3,7.505943,1,[6.857581],[1],6.857581,1.0
"(5218, 9, 11980)","[([(14173, 9, 11980), (14094, 9, 11980), (5218, 2, 2083), (11980, 2, 2083)], 1.0136995, 'xrule')]","[(14094, 9, 11980), (14173, 9, 11980), (5218, 2, 2083), (11980, 2, 2083)]",4,6.9315047,1,[6.660894],[1],6.660894,1.0
"(5200, 11, 7869)","[([(15671, 11, 7869), (15305, 11, 7869), (5200, 3, 1552)], 0.60650062, 'xrule')]","[(15671, 11, 7869), (15305, 11, 7869), (5200, 3, 1552)]",3,6.3907366,2,[6.797748],[1],6.797748,1.0
"(6419, 9, 8339)","[([(21779, 9, 8339), (6419, 3, 506), (17784, 9, 8339)], 0.73969936, 'xrule')]","[(21779, 9, 8339), (6419, 3, 506), (17784, 9, 8339)]",3,6.5320096,1,[6.588397],[1],6.588397,1.0
"(7236, 9, 7903)","[([(19306, 9, 7903), (7236, 3, 2218), (15964, 9, 7903)], 1.39129926, 'xrule')]","[(19306, 9, 7903), (7236, 3, 2218), (15964, 9, 7903)]",3,8.51184,1,[8.093836],[1],8.093836,1.0
"(6848, 9, 11980)","[([(6848, 2, 2083), (22316, 9, 11980), (18289, 9, 11980), (11980, 2, 2083)], 1.18129921, 'xrule')]","[(6848, 2, 2083), (22316, 9, 11980), (18289, 9, 11980), (11980, 2, 2083)]",4,8.735663,1,[7.725292],[1],7.725292,1.0
"(4952, 11, 7869)","[([(4952, 3, 176), (25495, 11, 7869), (20211, 11, 7869)], 0.94680023, 'xrule')]","[(4952, 3, 176), (25495, 11, 7869), (20211, 11, 7869)]",3,5.530306,1,[5.8681326],[1],5.8681326,1.0
