12006503;_hypernym;11579418;11911591;_member_meronym;12006503;;;;;;;;;;0.74327976;1.6574554;1;14
02422249;_hypernym;01864707;02400139;_member_meronym;02422249;;;;;;;;;;0.94464505;4.8301787;1;196
01190561;_synset_domain_topic_of;08441203;01190561;_hypernym;01187810;;;;;;;;;;2.8685713;4.877112;1;27
01931398;_hypernym;01921887;01931277;_member_meronym;01931398;;;;;;;;;;2.725429;2.4018674;1;493
08776687;_instance_hypernym;08702402;08176077;_member_meronym;08776687;;;;;;;;;;0.51211566;1.8593106;1;4
12536665;_hypernym;11585340;12501745;_member_meronym;12536665;;;;;;;;;;0.67443144;1.7955391;1;15
00500280;_hypernym;00565302;00499924;_has_part;00500280;;;;;;;;;;1.988281;3.9542284;1;5376
11338796;_instance_hypernym;09798811;11338796;_instance_hypernym;10547145;;;;;;;;;;1.4664829;5.78421;1;72
12883395;_hypernym;11579418;12876032;_member_meronym;12883395;;;;;;;;;;1.4167567;4.9063168;1;204
08765315;_instance_hypernym;08524735;08765315;_instance_hypernym;08633957;;;;;;;;;;0.6540674;0.88706243;1;5
11804082;_member_meronym;11804604;11804082;_member_meronym;11822557;;;;;;;;;;1.0805113;1.7710915;1;4558
02308325;_hypernym;01762525;02306159;_member_meronym;02308325;;;;;;;;;;1.3141148;5.163189;1;74
01664244;_hypernym;01657723;01663169;_member_meronym;01664244;;;;;;;;;;1.9245131;2.997696;1;1971
08851500;_instance_hypernym;08633957;08851500;_instance_hypernym;08524735;;;;;;;;;;0.6697103;2.178289;1;9
02499178;_hypernym;01864707;02498355;_member_meronym;02499178;;;;;;;;;;2.4774587;5.463606;1;4089
15151255;_hypernym;15144371;15153787;_has_part;15151255;;;;;;;;;;2.9325104;5.1312933;1;2397
12860254;_hypernym;11579418;12838027;_member_meronym;12860254;;;;;;;;;;0.7776886;1.5226359;1;5
02299924;_hypernym;02298632;02299924;_synset_domain_topic_of;00092366;;;;;;;;;;3.1222603;6.4159384;1;3785
09375693;_instance_hypernym;09360122;09303647;_has_part;09375693;;;;;;;;;;0.6120101;0.2971659;1;1
11999958;_hypernym;11579418;11911591;_member_meronym;11999958;;;;;;;;;;0.8926251;5.717943;1;7961
12723610;_hypernym;13118707;12723446;_member_meronym;12723610;;;;;;;;;;1.4126594;5.286523;1;30931
13550089;_synset_domain_topic_of;06055946;13550089;_hypernym;13459322;;;;;;;;;;1.6869034;5.6600666;1;20
02271740;_hypernym;01759182;02271740;_member_meronym;02272152;;;;;;;;;;0.86584294;0.947449;1;2
11880218;_hypernym;11575425;11867525;_member_meronym;11880218;;;;;;;;;;1.3730358;4.612269;1;1464
08788004;_instance_hypernym;08574314;08701942;_has_part;08788004;;;;;;;;;;1.6838268;4.5343966;1;1
08159924;_hypernym;07971582;08159924;_hypernym;08153437;;;;;;;;;;1.8926018;5.9264894;1;3417
13081050;_hypernym;11592146;13080471;_member_meronym;13081050;;;;;;;;;;1.5232298;5.3002377;1;667
12898226;_hypernym;11579418;12892226;_member_meronym;12898226;;;;;;;;;;1.0595998;1.0791326;1;4
08018189;_synset_domain_topic_of;00759694;08018189;_instance_hypernym;08392137;;;;;;;;;;1.4715588;2.4468353;1;1
08920924;_has_part;08926543;08920924;_has_part;08924238;;;;;;;;;;0.16975777;0.19102429;1;3
12969670;_hypernym;12969131;12968882;_member_meronym;12969670;;;;;;;;;;3.1416736;5.83899;1;4675
01959927;_synset_domain_topic_of;00450335;01959927;_synset_domain_topic_of;00299217;;;;;;;;;;1.6178828;3.9020562;1;112
03804744;_has_part;03501288;03804744;_has_part;04184095;;;;;;;;;;1.0016706;1.2673876;1;1
08898187;_instance_hypernym;08633957;08898187;_instance_hypernym;08524735;;;;;;;;;;1.0748414;5.3506155;1;11
12250413;_hypernym;11565385;12250413;_member_meronym;12251577;;;;;;;;;;1.1540937;1.3051496;1;13
00981180;_synset_domain_topic_of;08199025;00981180;_hypernym;00955060;;;;;;;;;;4.8635826;4.978475;1;44
12079737;_hypernym;11556857;12039743;_member_meronym;12079737;;;;;;;;;;0.75780964;5.1649036;1;172
12485811;_hypernym;11567411;12485122;_member_meronym;12485811;;;;;;;;;;1.5995007;2.3145792;1;200
13751829;_hypernym;13745420;09044862;_member_of_domain_region;13751829;;;;;;;;;;2.6455247;5.2480183;1;1044
08025497;_instance_hypernym;08392137;08025497;_synset_domain_topic_of;00759694;;;;;;;;;;1.2696587;2.516564;1;1
12501745;_hypernym;11566682;12501745;_member_meronym;12538603;;;;;;;;;;1.4160054;1.3399311;1;1
10092488;_synset_domain_topic_of;00475787;10092488;_synset_domain_topic_of;00471613;;;;;;;;;;0.9023785;2.629764;1;24
02163982;_hypernym;01342529;02159271;_member_meronym;02163982;;;;;;;;;;2.1907704;1.660493;1;1
01723259;_hypernym;01656813;01723259;_member_meronym;01723425;;;;;;;;;;2.5990837;3.0986075;1;1767
08107191;_synset_domain_topic_of;06037666;08107191;_hypernym;07992450;;;;;;;;;;2.976766;5.071782;1;129
04579986;_synset_domain_topic_of;00503237;04579986;_synset_domain_topic_of;00502952;;;;;;;;;;1.3780348;2.1191757;1;16
02333368;_hypernym;01864707;02331479;_member_meronym;02333368;;;;;;;;;;1.6982498;3.4223878;1;2978
12508077;_hypernym;11585340;12501745;_member_meronym;12508077;;;;;;;;;;0.8656637;1.9365704;1;8
01700076;_hypernym;01342529;01700076;_member_meronym;01701334;;;;;;;;;;1.9819248;1.1010852;1;6
12583529;_hypernym;11556857;12581381;_member_meronym;12583529;;;;;;;;;;1.2893803;5.307057;1;237
13196545;_hypernym;13167078;13192025;_member_meronym;13196545;;;;;;;;;;1.6508205;4.7397137;1;4436
01279615;_instance_hypernym;00956485;01301630;_has_part;01279615;;;;;;;;;;1.4379002;4.9535666;1;7
12321395;_hypernym;12320010;12319687;_member_meronym;12321395;;;;;;;;;;1.2075223;2.674704;1;231
09373716;_instance_hypernym;09411430;09109444;_has_part;09373716;;;;;;;;;;0.3502208;0.34551713;1;1
12299988;_hypernym;11562747;12299988;_member_meronym;12309850;;;;;;;;;;0.6015825;0.58203715;1;2
09162803;_instance_hypernym;08633957;09162803;_instance_hypernym;08524735;;;;;;;;;;0.8335239;5.5348377;1;159
12724201;_member_meronym;12725940;12724201;_member_meronym;12729315;;;;;;;;;;1.4449646;0.87586474;1;2
12200315;_hypernym;11575425;12194776;_member_meronym;12200315;;;;;;;;;;1.6959426;5.366911;1;72
06436443;_instance_hypernym;06394865;06453324;_has_part;06436443;;;;;;;;;;0.52756256;1.0971951;1;1
11860801;_hypernym;11573660;11856981;_member_meronym;11860801;;;;;;;;;;2.5358155;3.1188223;1;1324
12574727;_hypernym;11585340;12501745;_member_meronym;12574727;;;;;;;;;;0.56383824;1.411319;1;5
00470701;_hypernym;01323958;00470701;_derivationally_related_form;07334490;;;;;;;;;;2.244032;1.0004696;1;1
09093608;_instance_hypernym;08655464;09093608;_has_part;09398217;;;;;;;;;;0.6526841;0.5314136;1;1
08928933;_instance_hypernym;08524735;08928933;_instance_hypernym;08633957;;;;;;;;;;0.89742965;1.4403517;1;4
08945821;_instance_hypernym;08698379;09189411;_has_part;08945821;;;;;;;;;;0.9920295;2.5142245;1;3
02460684;_hypernym;01864707;02459808;_member_meronym;02460684;;;;;;;;;;3.3573053;4.960433;1;61
11972141;_hypernym;11579418;11911591;_member_meronym;11972141;;;;;;;;;;1.2787083;5.6321096;1;11331
11013876;_instance_hypernym;10022111;11013876;_synset_domain_topic_of;08083599;;;;;;;;;;0.405201;0.5354904;1;1
11771383;_hypernym;11567411;11766609;_member_meronym;11771383;;;;;;;;;;1.4945084;2.420326;1;24
01566386;_hypernym;01504437;01524885;_member_meronym;01566386;;;;;;;;;;0.61166525;1.5769475;1;5
01558765;_hypernym;01557185;01557697;_member_meronym;01558765;;;;;;;;;;1.7977273;5.4405003;1;2927
02181863;_hypernym;01759182;02163982;_member_meronym;02181863;;;;;;;;;;0.49443048;0.56545234;1;1
01292928;_instance_hypernym;00956485;01308438;_has_part;01292928;;;;;;;;;;1.264704;2.982849;1;1
02117369;_hypernym;01864707;02116959;_member_meronym;02117369;;;;;;;;;;2.0178685;4.391649;1;1128
12761123;_hypernym;11567411;12758639;_member_meronym;12761123;;;;;;;;;;1.266521;2.476287;1;305
09720033;_hypernym;09686536;08957212;_member_meronym;09720033;;;;;;;;;;3.2201586;1.6671879;1;58
07040148;_hypernym;07037465;07040148;_hypernym;07044917;;;;;;;;;;1.3406936;4.89017;1;1658
