02466111;_also_see;01222884;02461723;_also_see;01222884;;;;;;;;;;8.8337755;8.615121;1;1.0
07040148;_hypernym;07037465;07046543;_hypernym;07037465;;;;;;;;;;7.0427074;7.557991;1;1.0
05090441;_derivationally_related_form;00434077;03289462;_derivationally_related_form;00434077;;;;;;;;;;9.360676;9.310795;1;1.0
05075602;_derivationally_related_form;02333689;01711749;_derivationally_related_form;05075602;;;;;;;;;;8.114485;7.993111;1;1.0
01690294;_synset_domain_topic_of;00933420;00935005;_hypernym;00933420;;;;;;;;;;6.574163;6.442883;1;1.0
02483564;_derivationally_related_form;13737480;02482820;_member_meronym;02483564;;;;;;;;;;9.769687;9.976886;1;1.0
11350705;_instance_hypernym;10084635;11395199;_instance_hypernym;10084635;;;;;;;;;;5.108136;5.2905755;1;1.0
02428487;_derivationally_related_form;00053913;00495998;_verb_group;02428487;;;;;;;;;;8.59272;8.929457;1;1.0
06178812;_derivationally_related_form;10256080;11088622;_instance_hypernym;10256080;;;;;;;;;;10.34638;10.586077;1;1.0
13809920;_derivationally_related_form;00956250;07202812;_derivationally_related_form;00956250;;;;;;;;;;9.063567;9.336487;1;1.0
00744506;_derivationally_related_form;04769049;00552458;_derivationally_related_form;00744506;;;;;;;;;;9.688642;9.925064;1;1.0
11648617;_hypernym;11554175;11603045;_hypernym;11554175;;;;;;;;;;7.7996135;8.480407;1;1.0
06838543;_hypernym;06828818;06498569;_has_part;06838543;;;;;;;;;;7.398238;0.6941398;1;306.3333333333333
13286099;_derivationally_related_form;02234988;02234988;_derivationally_related_form;13286099;;;;;;;;;;10.221;-0.5039769;1;6061.333333333333
02055975;_derivationally_related_form;15282696;02058994;_derivationally_related_form;15282696;;;;;;;;;;9.419868;9.46029;1;1.0
00367685;_derivationally_related_form;00146856;05869857;_derivationally_related_form;00367685;;;;;;;;;;8.579209;9.08318;1;1.0
07233996;_derivationally_related_form;00865958;07233634;_derivationally_related_form;00865958;;;;;;;;;;10.240109;9.7033415;1;1.0
02748927;_derivationally_related_form;03169390;04384406;_hypernym;03169390;;;;;;;;;;8.6875305;8.739105;1;1.0
06721949;_derivationally_related_form;00941990;01048073;_hypernym;00941990;;;;;;;;;;8.870047;8.703316;1;1.0
00900616;_also_see;01580050;00655779;_also_see;00900616;;;;;;;;;;8.515327;9.010123;1;1.0
13566535;_derivationally_related_form;00376106;00376625;_hypernym;00376106;;;;;;;;;;9.101814;9.626736;1;1.0
11723655;_hypernym;11571907;11734872;_hypernym;11571907;;;;;;;;;;8.571083;8.311646;1;1.0
02299924;_hypernym;02298632;02299801;_hypernym;02298632;;;;;;;;;;7.647258;7.3589516;1;1.0
10351874;_derivationally_related_form;00761713;09624559;_hypernym;10351874;;;;;;;;;;9.88568;9.928065;1;1.0
00834198;_derivationally_related_form;01642924;14311348;_derivationally_related_form;01642924;;;;;;;;;;7.876352;7.577106;1;1.0
11999958;_hypernym;11579418;11923827;_hypernym;11579418;;;;;;;;;;8.77287;8.916239;1;1.0
10235549;_derivationally_related_form;13928388;10640620;_hypernym;10235549;;;;;;;;;;9.075606;8.827514;1;1.0
10468750;_derivationally_related_form;15266265;02431971;_derivationally_related_form;15266265;;;;;;;;;;9.27175;9.129383;1;1.0
01573515;_derivationally_related_form;14295248;14295389;_hypernym;14295248;;;;;;;;;;9.564367;9.289952;1;1.0
05399034;_derivationally_related_form;00194170;07844042;_derivationally_related_form;00194170;;;;;;;;;;10.27132;10.144986;1;1.0
06503224;_derivationally_related_form;00277399;00277399;_derivationally_related_form;06503224;;;;;;;;;;10.40897;-1.2659917;1;16216.666666666666
10034614;_derivationally_related_form;01170052;07881800;_derivationally_related_form;01170052;;;;;;;;;;10.314679;9.738282;1;1.0
02575082;_derivationally_related_form;00752431;00756780;_hypernym;00752431;;;;;;;;;;8.925503;9.02178;1;1.0
00788766;_derivationally_related_form;02531199;02531199;_derivationally_related_form;00788766;;;;;;;;;;9.050512;5.061999;1;4.666666666666667
08018189;_synset_domain_topic_of;00759694;08026904;_synset_domain_topic_of;00759694;;;;;;;;;;8.869197;8.701618;1;1.0
02128873;_derivationally_related_form;10633450;02128653;_derivationally_related_form;10633450;;;;;;;;;;8.604788;8.691105;1;1.0
01276436;_instance_hypernym;00956485;01272787;_instance_hypernym;00956485;;;;;;;;;;8.1901455;7.6584926;1;1.0
03804744;_derivationally_related_form;01357831;04383130;_hypernym;03804744;;;;;;;;;;10.975729;10.427289;1;1.0
07409592;_derivationally_related_form;02685665;01205696;_derivationally_related_form;07409592;;;;;;;;;;8.390123;8.384643;1;1.0
07334490;_derivationally_related_form;01621219;00478830;_derivationally_related_form;07334490;;;;;;;;;;9.191784;9.27484;1;1.0
00456596;_verb_group;00456740;02673134;_hypernym;00456740;;;;;;;;;;10.239602;10.544253;1;1.0
01216515;_synset_domain_topic_of;08199025;00896688;_synset_domain_topic_of;08199025;;;;;;;;;;7.0875874;6.396654;1;1.0
13282161;_derivationally_related_form;02284951;13299651;_derivationally_related_form;02284951;;;;;;;;;;9.401691;10.01477;1;1.0
00112628;_derivationally_related_form;05783940;10687231;_derivationally_related_form;05783940;;;;;;;;;;9.251232;9.270859;1;1.0
00849788;_derivationally_related_form;06780069;09896170;_derivationally_related_form;06780069;;;;;;;;;;9.526362;9.326945;1;1.0
01706129;_derivationally_related_form;09809925;09809925;_derivationally_related_form;01706129;;;;;;;;;;10.44846;1.2091534;1;285.0
09373716;_instance_hypernym;09411430;09067277;_has_part;09373716;;;;;;;;;;7.7001705;7.4321065;1;1.0
00661091;_derivationally_related_form;10707233;00700421;_hypernym;00661091;;;;;;;;;;9.64728;10.085856;1;1.0
06877742;_derivationally_related_form;00034758;00034758;_derivationally_related_form;06877742;;;;;;;;;;9.984545;5.9516525;1;3.0
00607405;_derivationally_related_form;05996646;06248043;_hypernym;05996646;;;;;;;;;;9.006329;9.016463;1;1.0
05015463;_derivationally_related_form;00369864;00370412;_derivationally_related_form;05015463;;;;;;;;;;6.798723;5.9243546;1;1.0
02686625;_verb_group;01212230;02727039;_verb_group;02686625;;;;;;;;;;9.567928;9.568129;1;1.0
00966869;_derivationally_related_form;02344568;10443170;_derivationally_related_form;02344568;;;;;;;;;;9.348708;9.187157;1;1.0
02000036;_hypernym;01759182;02176073;_hypernym;01759182;;;;;;;;;;6.9597425;6.0231013;1;1.0
03328650;_hypernym;02707683;02748618;_hypernym;02707683;;;;;;;;;;7.0187235;6.7560296;1;1.0
00366691;_derivationally_related_form;04975340;00574735;_derivationally_related_form;04975340;;;;;;;;;;9.827701;9.847217;1;1.0
01941987;_synset_domain_topic_of;00300441;01840092;_synset_domain_topic_of;00300441;;;;;;;;;;8.305224;7.860418;1;1.0
10040789;_derivationally_related_form;03260293;00307419;_derivationally_related_form;03260293;;;;;;;;;;9.469548;9.516583;1;1.0
07491981;_derivationally_related_form;01820302;07491708;_derivationally_related_form;01820302;;;;;;;;;;9.327404;9.573667;1;1.0
00821580;_verb_group;00821765;00821765;_verb_group;00821580;;;;;;;;;;10.549395;3.0383255;1;8.333333333333334
09093608;_instance_hypernym;08655464;09152944;_instance_hypernym;08655464;;;;;;;;;;8.170172;8.063799;1;1.0
01066775;_derivationally_related_form;01254685;01049737;_derivationally_related_form;01254685;;;;;;;;;;8.961193;9.862326;1;1.0
08101410;_derivationally_related_form;01429455;00914929;_derivationally_related_form;01429455;;;;;;;;;;9.002323;9.409309;1;1.0
01336587;_derivationally_related_form;05645597;00439588;_derivationally_related_form;05645597;;;;;;;;;;9.2418165;10.089851;1;1.0
00095971;_derivationally_related_form;00265386;00260622;_derivationally_related_form;00265386;;;;;;;;;;8.90522;8.973094;1;1.0
07334490;_derivationally_related_form;00478830;01564144;_derivationally_related_form;07334490;;;;;;;;;;8.726723;5.300408;1;13.0
01566386;_hypernym;01504437;01524885;_member_meronym;01566386;;;;;;;;;;8.308378;7.1983;1;1.0
01322854;_derivationally_related_form;00223983;09884133;_derivationally_related_form;01322854;;;;;;;;;;9.040138;9.349839;1;1.0
00776988;_derivationally_related_form;09503282;00777391;_hypernym;00776988;;;;;;;;;;9.392544;9.258386;1;1.0
08742205;_instance_hypernym;08524735;08903636;_instance_hypernym;08524735;;;;;;;;;;8.00515;7.7626367;1;1.0
02568884;_derivationally_related_form;10626194;10626194;_derivationally_related_form;02568884;;;;;;;;;;9.928814;-0.7149752;1;18188.333333333332
10702307;_synset_domain_topic_of;08199025;08391387;_member_meronym;10702307;;;;;;;;;;7.783125;7.3988285;1;1.0
00347652;_derivationally_related_form;01898592;01889610;_derivationally_related_form;00347652;;;;;;;;;;9.079611;9.9665785;1;1.0
