prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(26785, 1, 7703)","[([(26785, 0, 17167), (7703, 0, 15649), (7703, 1, 707), (707, 1, 7703)], 25.569200000000002, 'xrule')]","[(26785, 0, 17167), (7703, 0, 15649), (7703, 1, 707), (707, 1, 7703)]",4,10.314685,1,[10.329648],[1],10.329648,1.0
"(10925, 1, 8153)","[([(12946, 1, 10925), (8153, 1, 9917), (9917, 1, 8153)], 9.4652, 'xrule')]","[(8153, 1, 9917), (12946, 1, 10925), (9917, 1, 8153)]",3,9.006323,1,[8.933612],[1],8.933612,1.0
"(36078, 1, 7833)","[([(36078, 0, 28742), (15054, 9, 7833), (7833, 9, 15054)], 6.616, 'xrule')]","[(7833, 9, 15054), (36078, 0, 28742), (15054, 9, 7833)]",3,10.850465,1,[11.33202],[1],11.33202,1.0
"(8742, 1, 19068)","[([(1897, 1, 8742), (8742, 1, 1897), (19068, 1, 5674), (5674, 1, 19068)], 8.1403, 'xrule')]","[(1897, 1, 8742), (8742, 1, 1897), (19068, 1, 5674), (5674, 1, 19068)]",4,8.114477,1,[7.9159203],[1],7.9159203,1.0
"(36188, 1, 4691)","[([(36188, 1, 20727), (20727, 1, 36188), (4691, 0, 4692)], 9.4693, 'xrule')]","[(36188, 1, 20727), (20727, 1, 36188), (4691, 0, 4692)]",3,9.827697,1,[9.594118],[1],9.594118,1.0
"(3210, 5, 1819)","[([(10107, 5, 1819), (14885, 5, 1819), (4320, 5, 1819), (3210, 0, 14885)], 2.7370009299999998, 'xrule'), ([(135, 0, 3210), (201, 5, 1819)], 0.18029976, 'xrule')]","[(3210, 0, 14885), (10107, 5, 1819), (201, 5, 1819), (135, 0, 3210), (14885, 5, 1819), (4320, 5, 1819)]",6,6.574161,1,[4.8909082],[1],4.8909082,1.0
"(29963, 5, 774)","[([(24227, 5, 774), (29963, 2, 1137), (8483, 2, 774), (1137, 5, 774), (12279, 5, 774)], 55.355601500000006, 'xrule')]","[(24227, 5, 774), (29963, 2, 1137), (8483, 2, 774), (1137, 5, 774), (12279, 5, 774)]",5,8.869194,1,[5.9486437],[1],5.9486437,1.0
"(37743, 1, 14493)","[([(37743, 0, 25874), (25874, 1, 14493), (14493, 1, 25874)], 7.1105, 'xrule')]","[(25874, 1, 14493), (14493, 1, 25874), (37743, 0, 25874)]",3,9.327406,1,[9.129816],[1],9.129816,1.0
"(2035, 1, 8589)","[([(2035, 1, 23638), (23638, 1, 2035), (8589, 1, 647), (647, 1, 8589)], 0.54240036, 'xrule'), ([(647, 0, 2035), (8589, 1, 647), (647, 1, 8589)], 0.5145006, 'xrule'), ([(2035, 1, 3839), (3839, 1, 2035), (1896, 1, 8589)], 0.40710068, 'xrule')]","[(3839, 1, 2035), (2035, 1, 23638), (647, 0, 2035), (23638, 1, 2035), (1896, 1, 8589), (8589, 1, 647), (2035, 1, 3839), (647, 1, 8589)]",8,8.747482,1,[8.658394],[1],8.658394,1.0
"(2945, 9, 2944)","[([(2945, 0, 203), (2944, 0, 203)], 7.2585, 'xrule')]","[(2944, 0, 203), (2945, 0, 203)]",2,10.549406,1,[10.5314245],[1],10.5314245,1.0
"(11480, 2, 1534)","[([(11480, 2, 8721), (1534, 0, 1754)], 7.065, 'xrule')]","[(11480, 2, 8721), (1534, 0, 1754)]",2,5.108133,1,[-1.1953143],[843],-1.1953143,843.0
"(12274, 1, 9268)","[([(12274, 0, 9960), (9268, 0, 469)], 8.963, 'xrule')]","[(9268, 0, 469), (12274, 0, 9960)]",2,10.346387,1,[10.314732],[1],10.314732,1.0
"(16865, 1, 8774)","[([(16865, 5, 212), (8775, 1, 8774), (8774, 1, 8775)], 8.0331, 'xrule')]","[(8774, 1, 8775), (8775, 1, 8774), (16865, 5, 212)]",3,10.441332,1,[10.292903],[1],10.292903,1.0
"(17578, 1, 8885)","[([(17578, 1, 3300), (26393, 1, 8885), (8885, 1, 26393)], 14.428999, 'xrule')]","[(26393, 1, 8885), (17578, 1, 3300), (8885, 1, 26393)]",3,9.063569,1,[9.752323],[1],9.752323,1.0
"(36104, 0, 81)","[([(16415, 4, 36104), (3970, 0, 81)], 10.7278, 'xrule')]","[(3970, 0, 81), (16415, 4, 36104)]",2,7.7996163,1,[2.7198963],[121],2.7198963,121.0
"(25305, 0, 2099)","[([(35967, 0, 2099), (1621, 0, 2099), (30382, 0, 2099), (1620, 6, 25305), (8387, 0, 2099)], 50.896900499999994, 'xrule')]","[(35967, 0, 2099), (1621, 0, 2099), (30382, 0, 2099), (1620, 6, 25305), (8387, 0, 2099)]",5,7.398234,1,[1.9883243],[215],1.9883243,215.0
"(26644, 1, 16054)","[([(26644, 3, 16053), (16054, 1, 16053), (16053, 1, 16054)], 13.4888, 'xrule'), ([(4985, 1, 26644), (16054, 1, 16053), (16053, 1, 16054)], 12.1189, 'xrule')]","[(26644, 3, 16053), (16054, 1, 16053), (4985, 1, 26644), (16053, 1, 16054)]",4,9.241821,1,[9.612073],[1],9.612073,1.0
"(1771, 1, 1770)","[([(21991, 0, 1771), (1770, 1, 21991), (21991, 1, 1770)], 6.9677, 'xrule')]","[(21991, 0, 1771), (21991, 1, 1770), (1770, 1, 21991)]",3,8.726717,1,[9.211023],[1],9.211023,1.0
"(13731, 1, 3340)","[([(11130, 1, 13731), (13731, 1, 11130), (11129, 1, 3340), (3340, 1, 3341), (3341, 1, 3340)], 1.07839967, 'xrule'), ([(13731, 1, 13730), (3340, 1, 3341), (3341, 1, 3340), (3340, 1, 13694), (13730, 1, 13731)], 0.63519956, 'xrule'), ([(13731, 0, 586), (3341, 1, 3340), (3340, 1, 3341)], 0.04580021, 'xrule')]","[(11130, 1, 13731), (13731, 1, 11130), (11129, 1, 3340), (13731, 1, 13730), (3340, 1, 3341), (13731, 0, 586), (3341, 1, 3340), (3340, 1, 13694), (13730, 1, 13731)]",9,9.419857,1,[10.313211],[1],10.313211,1.0
"(20692, 1, 21524)","[([(1062, 1, 20692), (20692, 1, 1062), (21524, 0, 1062)], 6.7338, 'xrule')]","[(21524, 0, 1062), (1062, 1, 20692), (20692, 1, 1062)]",3,9.751579,1,[10.534806],[1],10.534806,1.0
"(21993, 1, 19504)","[([(11202, 0, 21993), (19504, 0, 17245)], 4.7723, 'xrule')]","[(11202, 0, 21993), (19504, 0, 17245)]",2,8.57921,1,[9.258412],[1],9.258412,1.0
"(1771, 1, 36226)","[([(9610, 1, 1771), (36226, 0, 9611)], 8.952, 'xrule')]","[(36226, 0, 9611), (9610, 1, 1771)]",2,9.191787,1,[9.432198],[1],9.432198,1.0
"(33440, 2, 121)","[([(19536, 2, 121), (4170, 6, 33440), (20535, 2, 121)], 24.981199, 'xrule')]","[(19536, 2, 121), (20535, 2, 121), (4170, 6, 33440)]",3,7.478397,1,[9.406035],[4],9.406035,4.0
"(13776, 2, 121)","[([(1919, 2, 121), (20792, 2, 121), (13776, 2, 916)], 1.78259947, 'xrule'), ([(2181, 6, 13776), (8196, 2, 121), (18950, 2, 121)], 1.1316995300000001, 'xrule')]","[(20792, 2, 121), (13776, 2, 916), (18950, 2, 121), (2181, 6, 13776), (8196, 2, 121), (1919, 2, 121)]",6,8.005151,1,[9.406041],[4],9.406041,4.0
"(18173, 1, 1287)","[([(1287, 1, 6371), (23932, 1, 18173), (1287, 1, 406)], 25.8652, 'xrule')]","[(1287, 1, 6371), (23932, 1, 18173), (1287, 1, 406)]",3,8.870053,1,[8.296052],[1],8.296052,1.0
"(14576, 5, 2971)","[([(22518, 0, 14576), (22518, 5, 2971)], 1.7788, 'xrule'), ([(14576, 1, 1156), (1156, 1, 14576), (1155, 5, 2971)], 0.26270008, 'xrule'), ([(14576, 1, 904), (21333, 5, 2971)], 0.00069999695, 'xrule')]","[(1155, 5, 2971), (14576, 1, 904), (22518, 5, 2971), (14576, 1, 1156), (22518, 0, 14576), (1156, 1, 14576), (21333, 5, 2971)]",7,5.4590306,1,[5.8520737],[1],5.8520737,1.0
"(28305, 0, 3141)","[([(1019, 4, 28305), (9606, 0, 3141), (3140, 0, 3141)], 30.1007, 'xrule')]","[(1019, 4, 28305), (9606, 0, 3141), (3140, 0, 3141)]",3,8.571085,1,[3.6593432],[6],3.6593432,6.0
"(23647, 0, 1338)","[([(128, 0, 1338), (23589, 0, 1338), (14302, 0, 1338), (23647, 0, 14302)], 42.0067, 'xrule')]","[(128, 0, 1338), (23589, 0, 1338), (14302, 0, 1338), (23647, 0, 14302)]",4,7.042708,1,[2.7289426],[118],2.7289426,118.0
