prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(7327, 17, 215)","[({(721, 47, 7327)}, 4.082373737641683, 'baseline'), ({(53, 22, 7327)}, 2.188286532283838, 'baseline'), ({(333, 47, 7327)}, -0.059598518455367185, 'baseline')]","[(4398, 17, 215), (4398, 19, 721), (721, 47, 7327)]",3,6.6937075,1,[6.6911373],[1],6.6911373,1.0
"(1127, 10, 6315)","[({(6148, 19, 1127)}, 2.987853799823461, 'baseline'), ({(2236, 19, 1127)}, 2.45028747875515, 'baseline'), ({(1261, 30, 1127)}, 0.4327670973714454, 'baseline'), ({(5031, 30, 1127)}, 0.323962732888905, 'baseline'), ({(2723, 19, 1127)}, -0.8065287172506306, 'baseline'), ({(6788, 19, 1127)}, -1.2215746927764417, 'baseline'), ({(9329, 30, 1127)}, -1.3098361723381695, 'baseline')]","[(20, 10, 6315), (20, 47, 6148), (6148, 19, 1127)]",3,6.301168,1,[6.564948],[1],6.564948,1.0
"(8758, 19, 1724)","[({(11663, 165, 8758)}, -0.42487768696540684, 'baseline')]","[(11663, 165, 8758), (6094, 19, 1724), (11663, 165, 6094)]",3,7.7758446,1,[8.160179],[1],8.160179,1.0
"(9376, 25, 62)","[({(587, 89, 9376)}, 2.718076076041732, 'baseline')]","[(5692, 25, 62), (587, 89, 9376), (587, 89, 5692)]",3,7.0566015,1,[7.434278],[1],7.434278,1.0
"(1658, 26, 990)","[({(6449, 7, 1658)}, 0.04795538567077206, 'baseline')]","[(6449, 7, 2973), (6449, 7, 1658), (2973, 26, 990)]",3,6.9488378,1,[6.898344],[1],6.898344,1.0
"(3577, 48, 32)","[({(1469, 47, 3577)}, 1.3626990298986288, 'baseline'), ({(3333, 8, 3577)}, 0.5181377963375563, 'baseline'), ({(255, 8, 3577)}, 0.3709313541004728, 'baseline'), ({(3576, 8, 3577)}, 0.0005867366844294952, 'baseline'), ({(715, 3, 3577)}, -0.11961803179485032, 'baseline'), ({(4839, 3, 3577)}, -0.5417528395290603, 'baseline'), ({(430, 3, 3577)}, -0.9446500100238665, 'baseline'), ({(4839, 8, 3577)}, -1.357312182317224, 'baseline')]","[(1469, 47, 3577), (12953, 19, 1469), (12953, 48, 32)]",3,6.6759186,1,[6.543643],[1],6.543643,1.0
"(2016, 17, 60)","[({(8538, 123, 2016)}, 3.579134826549828, 'baseline'), ({(3142, 45, 2016)}, 1.2233736813831724, 'baseline'), ({(7578, 8, 2016)}, 0.6405940862427768, 'baseline'), ({(7578, 3, 2016)}, -1.3000497697174167, 'baseline')]","[(8538, 17, 60), (8538, 123, 2016)]",2,6.498813,1,[6.2561665],[3],6.2561665,3.0
"(5605, 17, 862)","[({(5194, 45, 5605)}, 2.791862398872684, 'baseline'), ({(2458, 123, 5605)}, 0.32682963112124785, 'baseline')]","[(5194, 45, 5605), (5194, 17, 862)]",2,6.5098124,1,[6.7136106],[1],6.7136106,1.0
"(7019, 11, 23)","[({(1130, 2, 7019)}, 2.1831417019951904, 'baseline'), ({(6410, 38, 7019)}, 0.44792624002224324, 'baseline'), ({(7291, 38, 7019)}, -0.8109748227076415, 'baseline')]","[(1130, 2, 7019), (1130, 2, 8678), (8678, 11, 23)]",3,8.85631,1,[9.304893],[1],9.304893,1.0
"(868, 26, 342)","[({(6767, 6, 868)}, 1.6828591876736363, 'baseline'), ({(4019, 6, 868)}, 1.412199806913406, 'baseline'), ({(928, 32, 868)}, 0.20645797427116822, 'baseline')]","[(4782, 26, 342), (6767, 6, 4782), (6767, 6, 868)]",3,7.565317,1,[7.687572],[1],7.687572,1.0
"(3116, 11, 23)","[({(598, 7, 3116)}, 2.0312457446837042, 'baseline'), ({(2558, 102, 3116)}, 1.3420073134493793, 'baseline'), ({(9776, 6, 3116)}, 1.313933985462123, 'baseline'), ({(2558, 38, 3116)}, 0.324839999782785, 'baseline'), ({(1137, 7, 3116)}, -2.4778621511098713, 'baseline')]","[(6460, 11, 23), (598, 7, 6460), (598, 7, 3116)]",3,7.8973103,1,[8.004539],[1],8.004539,1.0
"(3481, 13, 1934)","[({(7760, 38, 3481)}, 2.2629385062720013, 'baseline'), ({(3205, 38, 3481)}, -1.3763850658843564, 'baseline'), ({(1017, 7, 3481)}, -3.5723384245304506, 'baseline')]","[(7760, 38, 3481), (7760, 60, 90), (1934, 206, 90)]",3,6.271813,1,[6.049923],[1],6.049923,1.0
"(6848, 28, 32)","[({(5089, 32, 6848)}, 2.9295956704523562, 'baseline'), ({(1352, 6, 6848)}, 1.0163208087703646, 'baseline'), ({(8210, 102, 6848)}, 0.6592390203988742, 'baseline'), ({(4, 2, 6848)}, 0.19930498240437025, 'baseline'), ({(8210, 38, 6848)}, -0.6678574881936934, 'baseline'), ({(6083, 6, 6848)}, -0.6920619475014333, 'baseline'), ({(604, 32, 6848)}, -0.8152854488123054, 'baseline'), ({(2961, 6, 6848)}, -0.9548565600357642, 'baseline'), ({(5137, 6, 6848)}, -2.593710020299115, 'baseline'), ({(8210, 6, 6848)}, -2.8536626494598565, 'baseline')]","[(5089, 32, 6848), (5849, 28, 32), (5089, 32, 5849)]",3,7.389966,1,[7.610233],[1],7.610233,1.0
"(6079, 220, 8450)",[],[],0,8.157777,1,[8.26437],[1],8.26437,1.0
"(4592, 17, 818)","[({(6301, 3, 4592)}, 2.0277616218333927, 'baseline'), ({(6588, 3, 4592)}, 1.8545897394290667, 'baseline'), ({(317, 3, 4592)}, -0.23024349846240813, 'baseline'), ({(7146, 8, 4592)}, -0.4756982076006291, 'baseline'), ({(10092, 3, 4592)}, -2.7369924809274826, 'baseline')]","[(6301, 17, 818), (6301, 3, 4592)]",2,5.790435,1,[5.548235],[1],5.548235,1.0
"(8007, 43, 141)","[({(3081, 27, 8007)}, 3.8918684570906628, 'baseline'), ({(2468, 27, 8007)}, 0.7655904287653431, 'baseline'), ({(1060, 47, 8007)}, -0.07040640990950565, 'baseline')]","[(10936, 43, 141), (3081, 27, 10936), (3081, 27, 8007)]",3,7.8901253,1,[8.185823],[1],8.185823,1.0
"(3861, 26, 64)","[({(1126, 7, 3861)}, 1.2885977223010785, 'baseline'), ({(1819, 6, 3861)}, 1.171263539491096, 'baseline'), ({(268, 32, 3861)}, 0.45835867264013136, 'baseline'), ({(268, 38, 3861)}, -0.09053615296772353, 'baseline'), ({(6884, 6, 3861)}, -0.5404248454796559, 'baseline'), ({(326, 6, 3861)}, -1.0521443515315267, 'baseline'), ({(240, 7, 3861)}, -3.031094077552733, 'baseline')]","[(1126, 7, 8509), (8509, 26, 64), (1126, 7, 3861)]",3,7.833797,1,[7.553514],[1],7.553514,1.0
"(9419, 31, 2512)","[({(196, 7, 9419)}, 2.840651297236018, 'baseline'), ({(958, 97, 9419)}, 2.4229360477448134, 'baseline'), ({(4092, 97, 9419)}, -1.821996971947775, 'baseline')]","[(196, 7, 8193), (8193, 31, 2512), (196, 7, 9419)]",3,6.3330984,1,[6.2296553],[1],6.2296553,1.0
"(4929, 11, 23)","[({(451, 6, 4929)}, 1.3406665618897138, 'baseline'), ({(7247, 6, 4929)}, 0.165943079695731, 'baseline'), ({(4563, 55, 4929)}, -0.32757688549962183, 'baseline'), ({(2250, 2, 4929)}, -0.7550081278032359, 'baseline'), ({(5173, 6, 4929)}, -0.8791062353532875, 'baseline')]","[(452, 11, 23), (451, 6, 4929), (451, 6, 452)]",3,8.66317,1,[8.710839],[1],8.710839,1.0
"(10519, 66, 9596)","[({(139, 42, 10519)}, 1.8286529194880594, 'baseline'), ({(10823, 20, 10519)}, 0.1948291594643049, 'baseline'), ({(2687, 76, 10519)}, -0.3918027931883254, 'baseline'), ({(1189, 20, 10519)}, -1.8410503360916142, 'baseline'), ({(4044, 42, 10519)}, -4.203639809194648, 'baseline')]","[(139, 92, 11945), (139, 42, 10519), (11945, 160, 9596)]",3,5.9763412,1,[6.1360197],[1],6.1360197,1.0
"(4489, 18, 795)","[({(857, 35, 4489)}, 1.1771977873223765, 'baseline')]","[(857, 35, 4489), (2131, 82, 795), (2131, 93, 857)]",3,7.114539,1,[7.136031],[1],7.136031,1.0
"(4349, 17, 871)","[({(4348, 27, 4349)}, 1.914988404878396, 'baseline'), ({(8652, 3, 4349)}, 1.6632772080120009, 'baseline'), ({(8652, 192, 4349)}, 0.8388351555212029, 'baseline'), ({(8652, 8, 4349)}, 0.3911675789197506, 'baseline'), ({(4649, 47, 4349)}, 0.3169170597386958, 'baseline')]","[(4348, 27, 5796), (5796, 17, 871), (4348, 27, 4349)]",3,6.9785805,1,[7.283848],[1],7.283848,1.0
"(6253, 31, 657)","[({(1659, 6, 6253)}, -0.12020091700301475, 'baseline'), ({(5881, 6, 6253)}, -4.875943222225894, 'baseline')]","[(1659, 6, 6253), (1659, 6, 3909), (657, 2, 3909)]",3,6.9195323,1,[6.843027],[1],6.843027,1.0
"(3809, 33, 90)","[({(8335, 15, 3809)}, 2.6015401456714424, 'baseline'), ({(6485, 66, 3809)}, 1.6835907606624083, 'baseline'), ({(13496, 66, 3809)}, 1.6475231091939613, 'baseline'), ({(12238, 39, 3809)}, 1.28151891109904, 'baseline'), ({(32, 15, 3809)}, -1.3284931054442892, 'baseline')]","[(8335, 15, 6289), (8335, 15, 3809), (6289, 33, 90)]",3,6.958826,1,[6.648504],[1],6.648504,1.0
"(2634, 31, 844)",[],[],0,7.234824,1,[7.448052],[1],7.448052,1.0
"(2857, 10, 2465)","[({(1308, 19, 2857)}, 0.9525008472194357, 'baseline'), ({(4446, 19, 2857)}, 0.720116826255037, 'baseline'), ({(348, 19, 2857)}, 0.6711799305993521, 'baseline'), ({(10454, 19, 2857)}, -0.14339832106200953, 'baseline'), ({(1547, 19, 2857)}, -0.6808934191400461, 'baseline'), ({(571, 19, 2857)}, -3.0840516302949736, 'baseline')]","[(2465, 27, 1308), (1308, 19, 2857)]",2,6.8358297,1,[6.496117],[1],6.496117,1.0
"(9122, 17, 215)","[({(1364, 8, 9122)}, 5.3351522224641315, 'baseline'), ({(10830, 8, 9122)}, -4.193401137914364, 'baseline')]","[(9099, 17, 215), (9099, 159, 1364), (1364, 8, 9122)]",3,7.1839924,1,[7.3417106],[1],7.3417106,1.0
"(7245, 100, 160)","[({(2127, 8, 7245)}, 4.273829099984471, 'baseline'), ({(9198, 22, 7245)}, 1.4623561883623015, 'baseline'), ({(366, 8, 7245)}, 1.3580471883078282, 'baseline'), ({(3073, 8, 7245)}, -1.156237255567431, 'baseline'), ({(9263, 77, 7245)}, -1.250230853043498, 'baseline'), ({(326, 8, 7245)}, -1.447435335607701, 'baseline'), ({(1148, 47, 7245)}, -1.6346106890000276, 'baseline')]","[(8288, 221, 160), (2127, 8, 7245), (8288, 122, 2127)]",3,7.8238983,1,[7.7970905],[1],7.7970905,1.0
"(4794, 28, 382)","[({(6582, 32, 4794)}, -0.31283123792849815, 'baseline')]","[(2802, 28, 382), (6582, 32, 2802), (6582, 32, 4794)]",3,5.9059772,1,[5.5198703],[1],5.5198703,1.0
"(5115, 86, 2316)",[],[],0,7.1986084,1,[7.440095],[1],7.440095,1.0
"(1081, 27, 7303)","[({(7230, 10, 1081)}, 1.0463471088340555, 'baseline'), ({(3641, 10, 1081)}, -0.04144129086758317, 'baseline'), ({(550, 10, 1081)}, -0.3735310351420939, 'baseline'), ({(2998, 10, 1081)}, -2.3909344602983613, 'baseline'), ({(7570, 10, 1081)}, -4.857258825377401, 'baseline')]","[(1994, 27, 7303), (7230, 10, 1081), (7230, 10, 1994)]",3,6.3773446,1,[6.100609],[1],6.100609,1.0
"(12076, 85, 434)","[({(6055, 22, 12076)}, 3.2999771194279206, 'baseline'), ({(13024, 192, 12076)}, 1.2327110584873473, 'baseline'), ({(1345, 1, 12076)}, -4.563096261347807, 'baseline')]","[(3262, 159, 6055), (6055, 22, 12076), (3262, 85, 434)]",3,8.028749,1,[7.9558125],[1],7.9558125,1.0
"(457, 10, 7869)","[({(7431, 30, 457)}, 0.5950988770518579, 'baseline'), ({(289, 19, 457)}, -0.06873748255762455, 'baseline')]","[(371, 10, 7869), (7431, 30, 457), (371, 7, 7431)]",3,6.1483383,1,[6.189031],[1],6.189031,1.0
"(4552, 35, 2732)","[({(7680, 93, 4552)}, 2.925854274218447, 'baseline'), ({(5656, 93, 4552)}, 0.26545783292584857, 'baseline')]","[(4461, 35, 2732), (7680, 93, 4461), (7680, 93, 4552)]",3,6.999007,1,[6.7539296],[1],6.7539296,1.0
"(3794, 23, 209)","[({(6342, 13, 3794)}, 0.15126916942412427, 'baseline'), ({(746, 13, 3794)}, -0.08578228736627276, 'baseline'), ({(1360, 29, 3794)}, -0.7961351878404439, 'baseline'), ({(2830, 13, 3794)}, -2.1018644331731524, 'baseline')]","[(6342, 13, 3794), (6342, 13, 1786), (1786, 23, 209)]",3,8.168217,1,[7.943102],[1],7.943102,1.0
"(3306, 13, 1682)","[({(3997, 6, 3306)}, 1.3719231854819824, 'baseline'), ({(2250, 2, 3306)}, 0.5464299856097121, 'baseline')]","[(3997, 85, 434), (434, 161, 1682), (3997, 6, 3306)]",3,5.862156,1,[5.6915617],[1],5.6915617,1.0
"(3660, 31, 136)","[({(4295, 32, 3660)}, 1.3075053908547145, 'baseline'), ({(268, 32, 3660)}, -0.8520006874230168, 'baseline')]","[(4614, 86, 4295), (4614, 31, 136), (4295, 32, 3660)]",3,7.3106804,1,[7.529907],[1],7.529907,1.0
"(1927, 212, 4563)","[({(1724, 47, 1927)}, -1.4334281043380976, 'baseline'), ({(10467, 175, 1927)}, -1.6200331664613052, 'baseline')]","[(5822, 19, 1724), (1724, 47, 1927), (5822, 212, 4563)]",3,7.7084093,1,[7.6686254],[1],7.6686254,1.0
"(740, 37, 1577)","[({(1701, 179, 740)}, 1.6602521571266116, 'baseline'), ({(12288, 179, 740)}, 1.4083972111228806, 'baseline'), ({(9483, 179, 740)}, 1.1038607203851674, 'baseline'), ({(979, 179, 740)}, 1.0674338825226137, 'baseline'), ({(2161, 179, 740)}, 1.0638930724567446, 'baseline'), ({(596, 179, 740)}, 0.07090788225126836, 'baseline'), ({(977, 179, 740)}, -0.6697655045883281, 'baseline')]","[(1701, 179, 740), (1577, 133, 32), (1701, 236, 32)]",3,6.135332,1,[5.9136915],[1],5.9136915,1.0
"(8128, 10, 1968)","[({(2506, 19, 8128)}, -0.40382916638839406, 'baseline'), ({(3347, 19, 8128)}, -0.5752439206812181, 'baseline'), ({(2459, 19, 8128)}, -1.14081744725373, 'baseline')]","[(2329, 10, 1968), (2506, 19, 8128), (2329, 47, 2506)]",3,6.9333606,1,[7.1063457],[1],7.1063457,1.0
"(8270, 14, 160)","[({(911, 59, 8270)}, 3.1391846154394574, 'baseline'), ({(3695, 102, 8270)}, 1.4268545944020459, 'baseline'), ({(4431, 103, 8270)}, 0.9553066077280917, 'baseline'), ({(4973, 38, 8270)}, 0.952408130884728, 'baseline'), ({(6629, 7, 8270)}, 0.6789681633501601, 'baseline'), ({(1759, 7, 8270)}, 0.20147778072589662, 'baseline'), ({(1071, 7, 8270)}, -0.30016347516499314, 'baseline'), ({(4973, 6, 8270)}, -0.7306642649149786, 'baseline'), ({(1017, 7, 8270)}, -1.532652285161931, 'baseline'), ({(10999, 6, 8270)}, -2.0642352592529103, 'baseline')]","[(911, 59, 9594), (911, 59, 8270), (9594, 14, 160)]",3,8.478947,1,[8.772953],[1],8.772953,1.0
"(8285, 17, 862)","[({(360, 8, 8285)}, 2.4886415127864585, 'baseline'), ({(361, 8, 8285)}, 2.268699633683351, 'baseline'), ({(37, 8, 8285)}, 0.5623626683623681, 'baseline'), ({(1218, 8, 8285)}, 0.33343569983838556, 'baseline'), ({(5181, 8, 8285)}, -0.15625092060099788, 'baseline'), ({(5846, 8, 8285)}, -0.2986752807166514, 'baseline'), ({(6906, 8, 8285)}, -0.5165161008753274, 'baseline')]","[(360, 17, 862), (360, 8, 8285)]",2,6.5313535,1,[6.8204627],[1],6.8204627,1.0
"(1796, 130, 841)","[({(980, 49, 1796)}, 1.643698353540405, 'baseline'), ({(1853, 49, 1796)}, 1.0985717552191598, 'baseline'), ({(1956, 49, 1796)}, 0.7715365434394847, 'baseline'), ({(1432, 49, 1796)}, -0.5793678895564001, 'baseline'), ({(555, 49, 1796)}, -1.06684512910167, 'baseline'), ({(12977, 49, 1796)}, -1.683707169403539, 'baseline'), ({(6070, 49, 1796)}, -5.032747363254818, 'baseline')]","[(980, 49, 1796), (7253, 130, 841), (7253, 130, 980)]",3,6.8177223,1,[6.886461],[3],6.886461,3.0
"(1754, 29, 181)","[({(1410, 174, 1754)}, 2.1434351175913653, 'baseline'), ({(7161, 65, 1754)}, 1.3189984986345888, 'baseline'), ({(5122, 174, 1754)}, -2.683479492857681, 'baseline'), ({(1829, 174, 1754)}, -3.2565754929971553, 'baseline'), ({(246, 65, 1754)}, -5.173851729664659, 'baseline')]","[(1410, 174, 1754), (1410, 157, 181)]",2,5.848309,1,[5.6864524],[1],5.6864524,1.0
"(2946, 17, 215)","[({(2148, 77, 2946)}, -0.12522971714510842, 'baseline')]","[(2148, 77, 2946), (1341, 17, 215), (1341, 8, 2148)]",3,6.474165,1,[6.570568],[1],6.570568,1.0
"(7787, 31, 136)",[],[],0,6.917391,1,[7.2007885],[1],7.2007885,1.0
"(8365, 13, 158)","[({(5334, 2, 8365)}, 7.311538376436866, 'baseline')]","[(5334, 2, 8365), (7844, 198, 5334), (7844, 150, 158)]",3,5.7749047,1,[5.918773],[2],5.918773,2.0
"(7436, 217, 3433)","[({(236, 63, 7436)}, 1.8581725656180985, 'baseline'), ({(7445, 68, 7436)}, -2.333347143138788, 'baseline')]","[(236, 63, 6182), (6182, 217, 3433), (236, 63, 7436)]",3,9.396436,1,[9.217337],[1],9.217337,1.0
"(2369, 182, 2517)","[({(7231, 30, 2369)}, 2.6518648848038042, 'baseline'), ({(493, 30, 2369)}, 2.3909369043494366, 'baseline'), ({(3383, 19, 2369)}, -0.3070535248300952, 'baseline'), ({(4861, 19, 2369)}, -0.49511085013774053, 'baseline')]","[(7231, 30, 2369), (7230, 7, 7231), (7230, 182, 2517)]",3,9.2232685,1,[9.23011],[1],9.23011,1.0
"(7479, 19, 2998)","[({(3169, 22, 7479)}, 1.9289895277341704, 'baseline'), ({(171, 50, 7479)}, 1.7430382959449873, 'baseline'), ({(1857, 47, 7479)}, -0.17224408867595847, 'baseline')]","[(3169, 22, 7479), (3169, 22, 7729), (7729, 19, 2998)]",3,6.0403447,1,[6.2688465],[2],6.2688465,2.0
"(2323, 91, 494)","[({(9589, 38, 2323)}, 0.6908720891218609, 'baseline')]","[(9589, 110, 494), (9589, 38, 2323)]",2,9.398626,1,[9.542705],[1],9.542705,1.0
"(1727, 17, 432)","[({(1374, 20, 1727)}, -0.6077357947417409, 'baseline'), ({(212, 42, 1727)}, -2.368046825629108, 'baseline')]","[(1374, 20, 1727), (431, 17, 432), (1374, 20, 431)]",3,7.2044873,1,[7.1505194],[1],7.1505194,1.0
"(13994, 133, 32)","[({(12732, 24, 13994)}, 1.0475959602304268, 'baseline'), ({(12732, 66, 13994)}, -0.22486663781735144, 'baseline')]","[(12732, 48, 32), (12732, 24, 13994)]",2,7.4030623,1,[7.340195],[1],7.340195,1.0
"(705, 148, 2861)",[],[],0,6.9772243,1,[7.398734],[1],7.398734,1.0
"(13557, 154, 2620)","[({(10423, 15, 13557)}, 2.143270724612278, 'baseline')]","[(10423, 15, 13832), (10423, 15, 13557), (13832, 154, 2620)]",3,6.6576047,1,[7.102698],[1],7.102698,1.0
"(10437, 43, 141)","[({(3644, 183, 10437)}, 0.6326946918085764, 'baseline')]","[(3644, 183, 10437), (11905, 43, 141), (3644, 116, 11905)]",3,8.017205,1,[8.135909],[1],8.135909,1.0
"(2611, 25, 62)","[({(1271, 92, 2611)}, 1.2260002262073406, 'baseline'), ({(529, 20, 2611)}, 0.03982756309809729, 'baseline'), ({(6196, 76, 2611)}, -0.3486768848153659, 'baseline'), ({(2804, 76, 2611)}, -1.5422954024993742, 'baseline'), ({(4528, 76, 2611)}, -1.7919216071927346, 'baseline')]","[(7884, 25, 62), (1271, 92, 2611), (1271, 92, 7884)]",3,7.586446,1,[7.720723],[1],7.720723,1.0
"(3120, 220, 6386)",[],[],0,8.844319,1,[8.752575],[1],8.752575,1.0
"(13433, 17, 862)",[],[],0,7.1964135,1,[7.8207374],[1],7.8207374,1.0
