01366718;_derivationally_related_form;07527352;07527352;_derivationally_related_form;01366718;01148283;_also_see;01366718;01366718;_also_see;01148283;;;;0.9877474308013916;9.083775815573365e-05;1;13162.333333333334
07412310;_derivationally_related_form;02763609;02763609;_derivationally_related_form;07412310;07412310;_derivationally_related_form;02160177;02160177;_derivationally_related_form;07412310;07412310;_derivationally_related_form;02766687;0.9519976377487183;3.93369530987305e-05;1;18059.333333333332
12406715;_hypernym;12405714;12405209;_member_meronym;12406715;;;;;;;;;;0.5863993167877197;4.401931922378329e-05;1;2373.3333333333335
00650353;_derivationally_related_form;10012815;10012815;_derivationally_related_form;00650353;00650353;_derivationally_related_form;05748285;00650353;_derivationally_related_form;07366289;;;;0.9422932267189026;0.0001757182108121924;1;6556.0
06793231;_derivationally_related_form;01498319;01498319;_derivationally_related_form;06793231;;;;;;;;;;0.9746934175491333;4.9093071538663935e-05;1;17085.666666666668
13949576;_derivationally_related_form;02099774;02099774;_derivationally_related_form;13949576;13949576;_hypernym;13948441;;;;;;;0.9498961567878723;1.604485017499731e-05;1;7588.0
11683989;_derivationally_related_form;01500873;01500873;_derivationally_related_form;11683989;11683989;_hypernym;11678768;;;;;;;0.9860931038856506;0.00014411963396317637;1;21777.666666666668
01763813;_derivationally_related_form;02452885;02452885;_derivationally_related_form;01763813;01763813;_derivationally_related_form;02450505;01763813;_derivationally_related_form;03096593;03096593;_derivationally_related_form;01763813;0.867676854133606;4.067198885119675e-05;1;21452.0
03450516;_derivationally_related_form;00106592;00106592;_derivationally_related_form;03450516;00052043;_derivationally_related_form;03450516;03450516;_derivationally_related_form;00052043;02669723;_hypernym;03450516;0.92377108335495;0.0004526833023798342;1;1882.0
00211108;_derivationally_related_form;14536831;14536831;_derivationally_related_form;00211108;00211108;_derivationally_related_form;13460568;13460568;_derivationally_related_form;00211108;00211108;_derivationally_related_form;14040846;0.9543496966362;0.05862871433297793;1;4.0
05075602;_derivationally_related_form;02333689;02333689;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01494310;03385117;_hypernym;05075602;;;;0.9776057600975037;0.0027959650760749355;1;1431.6666666666667
10325243;_derivationally_related_form;00475819;00475819;_derivationally_related_form;10325243;10325243;_derivationally_related_form;00599329;00599329;_derivationally_related_form;10325243;10325243;_derivationally_related_form;00693633;0.8592720627784729;6.016783781130168e-06;1;35623.666666666664
02116777;_verb_group;02116568;02116568;_verb_group;02116777;;;;;;;;;;0.9656851887702942;1.648219373843555e-05;1;24838.666666666668
01662771;_derivationally_related_form;03779621;03779621;_derivationally_related_form;01662771;01662771;_derivationally_related_form;00909899;01662771;_derivationally_related_form;13913566;01662771;_derivationally_related_form;02979662;0.9287481307983398;0.13304161032040915;1;5.333333333333333
00181258;_derivationally_related_form;00394803;00394803;_derivationally_related_form;00181258;00181258;_derivationally_related_form;14805899;11683556;_derivationally_related_form;00181258;00181258;_derivationally_related_form;13139647;0.957123875617981;0.006129146243135135;1;359.0
13809920;_derivationally_related_form;00956250;00956250;_derivationally_related_form;13809920;00946105;_derivationally_related_form;13809920;13809920;_derivationally_related_form;00946105;13810141;_hypernym;13809920;0.8962762355804443;0.00015431455782769868;1;1576.3333333333333
08765315;_instance_hypernym;08524735;08304135;_member_meronym;08765315;08764107;_has_part;08765315;08765315;_instance_hypernym;08633957;;;;0.23917707800865173;0.0879073292016983;1;1.0
02124748;_derivationally_related_form;05658603;05658603;_derivationally_related_form;02124748;05713737;_derivationally_related_form;02124748;02124748;_derivationally_related_form;05713737;02124748;_derivationally_related_form;04980008;0.8929891586303711;0.03914232241610686;1;4.0
00276987;_derivationally_related_form;00493259;00493259;_derivationally_related_form;00276987;00276987;_derivationally_related_form;00492706;00492706;_derivationally_related_form;00276987;;;;0.970401406288147;0.00024116628143625954;1;3371.0
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;08266235;_derivationally_related_form;01745536;0.8879063725471497;4.928840765690742e-05;1;11864.0
10468750;_derivationally_related_form;02443609;02443609;_derivationally_related_form;10468750;10468750;_derivationally_related_form;00596807;10468750;_derivationally_related_form;02984104;15266265;_derivationally_related_form;10468750;0.9558466672897339;0.03159974577526251;1;4.0
01687569;_derivationally_related_form;05844105;05844105;_derivationally_related_form;01687569;05750163;_derivationally_related_form;01687569;01687569;_derivationally_related_form;05750163;01687569;_derivationally_related_form;01159964;0.8736011981964111;0.03547686152160168;1;5.0
00367685;_derivationally_related_form;00146856;00146856;_derivationally_related_form;00367685;00367685;_derivationally_related_form;00381680;00367685;_derivationally_related_form;05869857;00367685;_derivationally_related_form;07373602;0.8004068732261658;0.0014813928088794153;1;194.33333333333334
09614047;_derivationally_related_form;00264776;00264776;_derivationally_related_form;09614047;09614047;_derivationally_related_form;02063771;10603528;_hypernym;09614047;02063771;_derivationally_related_form;09614047;0.8398572206497192;5.0356484280200675e-05;1;12371.333333333334
00837293;_derivationally_related_form;00007328;00007328;_derivationally_related_form;00837293;00628883;_hypernym;00837293;;;;;;;0.956963837146759;3.630684962748395e-05;1;7613.0
14687513;_derivationally_related_form;00291873;00291873;_derivationally_related_form;14687513;;;;;;;;;;0.9941294193267822;6.929136755691918e-05;1;18052.0
04119892;_derivationally_related_form;02362798;02362798;_derivationally_related_form;04119892;04119892;_hypernym;03137579;03376595;_has_part;04119892;;;;0.9594130516052246;4.3343483412172645e-05;1;17164.333333333332
01825237;_derivationally_related_form;04945057;14038993;_derivationally_related_form;01825237;01825237;_derivationally_related_form;14038993;01825237;_derivationally_related_form;07484265;01825237;_derivationally_related_form;10766025;0.9723116159439087;0.9000200827916464;1;2.3333333333333335
02595662;_derivationally_related_form;10521470;10521470;_derivationally_related_form;02595662;02595662;_derivationally_related_form;07342049;07342049;_derivationally_related_form;02595662;;;;0.9403150677680969;0.00015995646875429279;1;3368.0
00927430;_derivationally_related_form;10673451;10673451;_derivationally_related_form;00927430;00927430;_derivationally_related_form;07162680;07162680;_derivationally_related_form;00927430;00927430;_derivationally_related_form;06651577;0.9245367050170898;0.0006495202639295409;1;622.3333333333334
01012712;_derivationally_related_form;00739662;00654625;_derivationally_related_form;01012712;01012712;_derivationally_related_form;00654625;;;;;;;0.41509827971458435;0.04986141715198755;1;31.0
01020005;_derivationally_related_form;06763273;06763273;_derivationally_related_form;01020005;01020005;_derivationally_related_form;10369528;;;;;;;0.9296045303344727;0.004072501478124953;1;6001.0
02299924;_hypernym;02298632;02299924;_synset_domain_topic_of;00092366;;;;;;;;;;0.09593500196933746;4.524671021499671e-05;1;883.3333333333334
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14545045;_hypernym;14544672;;;;;;;0.9246744513511658;7.143977124239124e-05;1;15667.0
01086103;_derivationally_related_form;10542888;01086103;_derivationally_related_form;02384858;01086103;_derivationally_related_form;07472657;01086103;_derivationally_related_form;07458453;01086103;_derivationally_related_form;04037443;0.9354263544082642;0.836979885896047;1;2.3333333333333335
00222135;_derivationally_related_form;00264529;00264529;_derivationally_related_form;00222135;07926127;_derivationally_related_form;00222135;00222135;_derivationally_related_form;07926127;;;;0.8634375929832458;8.103363992025454e-05;1;2319.6666666666665
10468750;_derivationally_related_form;15266265;15266265;_derivationally_related_form;10468750;10468750;_derivationally_related_form;00596807;02443609;_derivationally_related_form;10468750;00596807;_derivationally_related_form;10468750;0.9404630661010742;0.023875844664871693;1;5.0
00635794;_derivationally_related_form;00575365;00575365;_derivationally_related_form;00635794;;;;;;;;;;0.9744139909744263;1.1338259810145246e-05;1;31189.0
06389753;_derivationally_related_form;01745377;01745377;_derivationally_related_form;06389753;;;;;;;;;;0.9725252389907837;1.3195174991172584e-05;1;27798.666666666668
00521562;_derivationally_related_form;01711445;01711445;_derivationally_related_form;00521562;01688771;_derivationally_related_form;00521562;00521562;_derivationally_related_form;01688771;00521562;_derivationally_related_form;02148788;0.9631841778755188;0.0002220254549077557;1;7270.0
01225562;_derivationally_related_form;00011551;00011551;_derivationally_related_form;01225562;01225562;_derivationally_related_form;00632236;00632236;_derivationally_related_form;01225562;;;;0.9073452353477478;7.479947331982355e-05;1;12723.0
02326355;_verb_group;01315333;01315333;_verb_group;02326355;02326355;_derivationally_related_form;09877587;02326355;_hypernym;01315613;;;;0.9587638974189758;1.6354338792249717e-05;1;27560.0
01959927;_synset_domain_topic_of;00450335;01959927;_synset_domain_topic_of;00299217;;;;;;;;;;0.28957507014274597;0.3427351216475169;1;1.0
02164531;_derivationally_related_form;06877381;06877381;_derivationally_related_form;02164531;;;;;;;;;;0.9478031992912292;2.831796458243237e-05;1;18749.0
01276436;_instance_hypernym;00956485;01302086;_has_part;01276436;;;;;;;;;;0.19860407710075378;0.00784823663222293;1;15.666666666666666
01190277;_derivationally_related_form;09782167;09782167;_derivationally_related_form;01190277;01190277;_derivationally_related_form;10037385;01190277;_derivationally_related_form;14064644;;;;0.9537962079048157;0.0004144298533598582;1;372.3333333333333
00683280;_derivationally_related_form;05941423;05941423;_derivationally_related_form;00683280;00683280;_derivationally_related_form;09848489;00683280;_derivationally_related_form;00644839;;;;0.926688015460968;0.00011826564392928655;1;13891.333333333334
02148788;_derivationally_related_form;06879180;02148788;_derivationally_related_form;07167415;02148788;_derivationally_related_form;10003120;02148788;_derivationally_related_form;00521209;02148788;_derivationally_related_form;06619065;0.8343851566314697;0.9227007428805033;1;2.6666666666666665
13441812;_derivationally_related_form;00060185;00060185;_derivationally_related_form;13441812;;;;;;;;;;0.9717803597450256;0.003338268958032131;1;6.666666666666667
01069190;_derivationally_related_form;00145218;00145218;_derivationally_related_form;01069190;01069391;_verb_group;01069190;01069190;_verb_group;01069391;;;;0.9874051213264465;3.490768146245197e-06;1;36910.0
11158982;_instance_hypernym;10650162;11158982;_instance_hypernym;10123844;;;;;;;;;;0.04805701971054077;0.0014603739643159013;1;15.333333333333334
02497586;_derivationally_related_form;03044083;03044083;_derivationally_related_form;02497586;02497586;_derivationally_related_form;09800469;01185611;_derivationally_related_form;02497586;02497586;_derivationally_related_form;01185611;0.9453070163726807;0.0003841257421299815;1;702.6666666666666
03353281;_hypernym;03405725;03353281;_synset_domain_topic_of;03405725;;;;;;;;;;0.72646164894104;1.3369555441992512e-05;1;25775.333333333332
00796976;_derivationally_related_form;10616379;10616379;_derivationally_related_form;00796976;00796976;_derivationally_related_form;00205349;00796976;_derivationally_related_form;05790572;;;;0.8955927491188049;0.001106202262841786;1;2395.6666666666665
01551871;_derivationally_related_form;00937656;00937656;_derivationally_related_form;01551871;01684337;_verb_group;01551871;04157320;_derivationally_related_form;01551871;01551871;_derivationally_related_form;04157320;0.94145667552948;0.01156110487257441;1;9.0
01565472;_derivationally_related_form;00966384;00966384;_derivationally_related_form;01565472;01565472;_derivationally_related_form;00966869;00966869;_derivationally_related_form;01565472;01565472;_derivationally_related_form;13262462;0.9172292351722717;0.00030648936323511106;1;3045.3333333333335
01194483;_derivationally_related_form;04663763;04663763;_derivationally_related_form;01194483;04660536;_derivationally_related_form;01194483;01194483;_derivationally_related_form;04662951;01194483;_derivationally_related_form;04660536;0.9331414699554443;0.00010903571031424993;1;15434.333333333334
00955601;_derivationally_related_form;06742173;00955601;_derivationally_related_form;06377133;00955601;_derivationally_related_form;09618760;00955601;_derivationally_related_form;07137950;00955601;_derivationally_related_form;07139151;0.9786085486412048;0.9497687816619873;1;1.6666666666666667
09999135;_derivationally_related_form;00847870;09999135;_derivationally_related_form;00848169;09999135;_derivationally_related_form;00846509;09999135;_derivationally_related_form;00847683;09999135;_derivationally_related_form;00907657;0.8748989105224609;0.988316555817922;1;2.3333333333333335
00431117;_derivationally_related_form;00357906;00357906;_derivationally_related_form;00431117;00431117;_verb_group;00431327;;;;;;;0.969196081161499;3.60888043360319e-05;1;25590.333333333332
00608808;_derivationally_related_form;05833840;05833840;_derivationally_related_form;00608808;00608808;_derivationally_related_form;05786372;05786372;_derivationally_related_form;00608808;;;;0.9186691641807556;0.00437690414643536;1;19.333333333333332
01835103;_derivationally_related_form;09355850;09355850;_derivationally_related_form;01835103;01835103;_verb_group;01834896;;;;;;;0.978472113609314;1.3009398571739439e-05;1;9501.333333333334
09977520;_derivationally_related_form;00974786;00974786;_derivationally_related_form;09977520;;;;;;;;;;0.9501182436943054;9.75650321682527e-05;1;8869.0
00462092;_derivationally_related_form;00089027;00462092;_derivationally_related_form;09956578;00462092;_derivationally_related_form;00201923;00462092;_derivationally_related_form;01147950;00462092;_derivationally_related_form;04361641;0.9718466401100159;0.8963266213734945;1;3.6666666666666665
08720481;_has_part;09341673;08720481;_has_part;09377657;08720481;_has_part;09463721;;;;;;;0.4837391674518585;0.22811142603556314;1;5.666666666666667
05659365;_derivationally_related_form;02673134;02673134;_derivationally_related_form;05659365;;;;;;;;;;0.974579930305481;5.163024805672952e-05;1;21574.0
02140033;_derivationally_related_form;00522145;00522145;_derivationally_related_form;02140033;02140033;_derivationally_related_form;00522537;02140033;_derivationally_related_form;00521209;00521209;_derivationally_related_form;02140033;0.8933057188987732;0.0038228350846717754;1;39.666666666666664
01679669;_derivationally_related_form;07672421;07672421;_derivationally_related_form;01679669;;;;;;;;;;0.8763036727905273;2.5723189537529834e-05;1;16782.0
01931768;_derivationally_related_form;00815173;00815173;_derivationally_related_form;01931768;01931768;_derivationally_related_form;01144876;01931768;_derivationally_related_form;10741821;01931768;_derivationally_related_form;10169796;0.9612560868263245;0.0003308385275886394;1;4406.666666666667
02259829;_derivationally_related_form;13253751;13253751;_derivationally_related_form;02259829;02259829;_derivationally_related_form;07149836;02259829;_derivationally_related_form;09839167;09839167;_derivationally_related_form;02259829;0.9470379948616028;0.0006830696899366254;1;5243.0
02321757;_derivationally_related_form;10707804;10707804;_derivationally_related_form;02321757;00780889;_derivationally_related_form;02321757;02321757;_derivationally_related_form;00780889;;;;0.9375073909759521;0.01839756538781027;1;63.0
00369194;_derivationally_related_form;08303504;08303504;_derivationally_related_form;00369194;01153305;_derivationally_related_form;00369194;00369194;_derivationally_related_form;01153305;;;;0.8671815395355225;0.00011311525304336101;1;5761.333333333333
02051270;_derivationally_related_form;07342495;07342495;_derivationally_related_form;02051270;02051270;_derivationally_related_form;15287830;15287830;_derivationally_related_form;02051270;;;;0.9578153491020203;1.3637984314603576e-05;1;30398.666666666668
09884666;_derivationally_related_form;01720491;01720491;_derivationally_related_form;09884666;;;;;;;;;;0.949526846408844;1.2533955972079033e-05;1;31378.333333333332
01292928;_instance_hypernym;00956485;01308438;_has_part;01292928;;;;;;;;;;0.673927366733551;0.15782283494869867;1;1.6666666666666667
02394662;_derivationally_related_form;10005721;10005721;_derivationally_related_form;02394662;02394662;_derivationally_related_form;10005548;02394662;_derivationally_related_form;10005280;02394662;_derivationally_related_form;00623670;0.9036061763763428;0.04276692122220993;1;6.666666666666667
12005500;_hypernym;11579418;11911591;_member_meronym;12005500;;;;;;;;;;0.5521760582923889;0.008002783404663205;1;3036.6666666666665
01121948;_derivationally_related_form;10038929;10038929;_derivationally_related_form;01121948;01121948;_derivationally_related_form;01172784;;;;;;;0.8556263446807861;0.0003530750109348446;1;4719.666666666667
00860620;_derivationally_related_form;01218932;00860620;_derivationally_related_form;04684358;00860620;_derivationally_related_form;10248711;00860620;_derivationally_related_form;01029114;00860620;_derivationally_related_form;14437134;0.9748260378837585;0.8697096506754557;1;4.0
00294190;_derivationally_related_form;01901447;01901447;_derivationally_related_form;00294190;01928390;_derivationally_related_form;00294190;00294190;_derivationally_related_form;01928730;00294190;_derivationally_related_form;01928390;0.9237152934074402;0.021387229518344004;1;7.0
