prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(17014, 2, 3167)","[({(17014, 2, 909)}, 6.876253301968563, 'baseline')]","[(17219, 2, 909), (17219, 2, 3167), (17014, 2, 909)]",3,7.138199,1,[2.3269165],[281],2.3269165,281.0
"(3104, 1, 3103)",[],[],0,9.955729,1,[9.637026],[1],9.637026,1.0
"(17011, 3, 17169)",[],[],0,8.8337755,1,[8.648689],[1],8.648689,1.0
"(4765, 1, 4764)","[({(4765, 1, 29462)}, 0.12413124286383459, 'baseline'), ({(29462, 1, 4765)}, 0.11855034074100411, 'baseline')]","[(4765, 1, 29462), (21665, 1, 29462), (4764, 1, 21665)]",3,9.360676,1,[8.859643],[2],8.859643,2.0
"(8742, 1, 19068)","[({(8742, 1, 1897)}, -0.06680866050919153, 'baseline'), ({(1897, 1, 8742)}, -0.0674342708964393, 'baseline')]","[(8742, 1, 1897), (5674, 1, 19068), (1897, 1, 5674)]",3,8.114485,1,[8.154501],[1],8.154501,1.0
"(3210, 5, 1819)","[({(3210, 0, 14885)}, 0.6948409530792367, 'baseline'), ({(135, 0, 3210)}, 0.13516096321162602, 'baseline'), ({(8242, 0, 3210)}, 0.05961755939152136, 'baseline'), ({(13794, 1, 3210)}, 0.05048612783968538, 'baseline'), ({(3210, 1, 13794)}, 0.04902843664927955, 'baseline'), ({(5796, 0, 3210)}, 0.04705290027428572, 'baseline')]","[(14885, 5, 1819), (3210, 0, 14885)]",2,6.574163,1,[4.9771037],[1],4.9771037,1.0
"(13806, 1, 28087)",[],[],0,9.769687,1,[9.729168],[1],9.729168,1.0
"(26647, 1, 3407)","[({(26647, 9, 12197)}, -0.17128558900522367, 'baseline'), ({(12197, 9, 26647)}, -0.1729240014274526, 'baseline')]","[(12197, 1, 3407), (26647, 9, 12197)]",2,8.59272,1,[8.550014],[1],8.550014,1.0
"(11480, 2, 1534)","[({(11480, 2, 8721)}, 5.75968823417111, 'baseline')]","[(8721, 0, 1754), (11480, 2, 8721), (1534, 0, 1754)]",3,5.108136,1,[-0.8553972],[883],-0.8553972,883.0
"(12274, 1, 9268)","[({(12274, 0, 9960)}, -0.30047889433362296, 'baseline')]","[(9960, 1, 469), (9268, 0, 469), (12274, 0, 9960)]",3,10.34638,1,[9.860662],[1],9.860662,1.0
"(17578, 1, 8885)","[({(17578, 1, 3300)}, -0.21338554150575706, 'baseline'), ({(3300, 1, 17578)}, -0.21721072918597767, 'baseline')]","[(26393, 1, 3300), (17578, 1, 3300), (8885, 1, 26393)]",3,9.063567,1,[9.492119],[2],9.492119,2.0
"(3152, 1, 34834)",[],[],0,9.688642,1,[9.139682],[1],9.139682,1.0
"(36104, 0, 81)","[({(16415, 4, 36104)}, 8.29233443595319, 'baseline')]","[(3970, 0, 81), (16415, 4, 36104), (16415, 4, 3970)]",3,7.7996135,1,[1.5554574],[187],1.5554574,187.0
"(25305, 0, 2099)","[({(1620, 6, 25305)}, 7.878249845034241, 'baseline')]","[(1620, 6, 25305), (1620, 4, 35819), (35819, 0, 2099)]",3,7.398238,1,[-0.5966508],[521],-0.5966508,521.0
"(24512, 1, 24859)",[],[],0,10.221,1,[8.990285],[1],8.990285,1.0
"(13731, 1, 3340)","[({(11130, 1, 13731)}, 0.02657894322687749, 'baseline'), ({(13731, 1, 11130)}, 0.02612785525133898, 'baseline'), ({(13730, 1, 13731)}, -0.0002946453659013311, 'baseline'), ({(13731, 1, 13730)}, -0.0016460018925003126, 'baseline'), ({(13731, 0, 586)}, -0.20594688187760846, 'baseline')]","[(25343, 1, 11130), (25343, 1, 3340), (11130, 1, 13731)]",3,9.419868,1,[8.96451],[1],8.96451,1.0
"(21993, 1, 19504)","[({(11202, 0, 21993)}, 0.19768718945850988, 'baseline')]","[(11202, 0, 21993), (19504, 0, 17245), (11202, 1, 17245)]",3,8.579209,1,[9.543552],[1],9.543552,1.0
"(14202, 1, 14201)","[({(14202, 0, 31982)}, -0.6664828808273733, 'baseline')]","[(14202, 0, 31982), (14201, 1, 31982)]",2,10.240109,1,[9.769562],[1],9.769562,1.0
"(3450, 1, 6752)","[({(13763, 1, 3450)}, -0.05472083859771731, 'baseline'), ({(3450, 1, 13763)}, -0.05779643821999401, 'baseline'), ({(13968, 1, 3450)}, -0.07508369251959271, 'baseline'), ({(19171, 0, 3450)}, -0.09509368703645621, 'baseline'), ({(15388, 1, 3450)}, -0.11816592970834476, 'baseline'), ({(12980, 1, 3450)}, -0.11840911667606481, 'baseline'), ({(3450, 1, 15388)}, -0.11970229901978895, 'baseline'), ({(3450, 1, 12980)}, -0.1202573374782407, 'baseline')]","[(13763, 1, 2604), (13763, 1, 3450), (6752, 1, 2604)]",3,8.6875305,1,[8.818054],[1],8.818054,1.0
"(18173, 1, 1287)","[({(23932, 1, 18173)}, 0.04869941896622269, 'baseline')]","[(23932, 1, 18173), (406, 1, 23932), (1287, 1, 406)]",3,8.870047,1,[8.658436],[1],8.658436,1.0
"(14917, 3, 17826)","[({(14917, 3, 17825)}, 0.11263469895666399, 'baseline')]","[(17826, 3, 17825), (14917, 3, 17825)]",2,8.515327,1,[8.935995],[1],8.935995,1.0
"(28305, 0, 3141)","[({(1019, 4, 28305)}, 5.472739714975529, 'baseline')]","[(1019, 4, 39576), (1019, 4, 28305), (39576, 0, 3141)]",3,8.571083,1,[2.9728434],[24],2.9728434,24.0
"(4747, 0, 22951)","[({(4747, 5, 3149)}, 10.38924587081491, 'baseline')]","[(4747, 5, 3149), (22951, 5, 3149)]",2,7.647258,1,[-2.4273024],[1222],-2.4273024,1222.0
"(26613, 1, 9037)",[],[],0,9.101814,1,[9.7486725],[1],9.7486725,1.0
"(15497, 1, 2938)","[({(7315, 0, 15497)}, 0.24061207061324313, 'baseline')]","[(5712, 0, 2938), (7315, 1, 5712), (7315, 0, 15497)]",3,9.88568,1,[9.587448],[1],9.587448,1.0
"(14121, 1, 5862)",[],[],0,7.876352,1,[7.2220182],[1],7.2220182,1.0
"(39279, 0, 184)","[({(1038, 4, 39279)}, 11.377507094558638, 'baseline')]","[(20385, 0, 184), (1038, 4, 39279), (1038, 4, 20385)]",3,8.77287,1,[6.726145],[11],6.726145,11.0
"(7514, 1, 25165)","[({(21485, 1, 7514)}, 0.07837681006922419, 'baseline'), ({(7514, 1, 21485)}, 0.07550148203230113, 'baseline'), ({(3331, 1, 7514)}, 0.03610901065179918, 'baseline'), ({(7514, 1, 3331)}, 0.0356026096083266, 'baseline')]","[(5598, 1, 21485), (21485, 1, 7514), (25165, 1, 5598)]",3,9.075606,1,[8.681446],[1],8.681446,1.0
"(15028, 1, 5116)","[({(16314, 1, 15028)}, 0.08560661509807145, 'baseline'), ({(15028, 1, 21701)}, 0.011381189265875988, 'baseline'), ({(21701, 1, 15028)}, 0.009264032323726534, 'baseline'), ({(15028, 1, 6422)}, -0.07775302698039813, 'baseline'), ({(6422, 1, 15028)}, -0.07847781941282676, 'baseline')]","[(16314, 1, 15028), (5116, 1, 19324), (19324, 1, 16314)]",3,9.27175,1,[8.293724],[1],8.293724,1.0
"(6726, 1, 5782)",[],[],0,9.564367,1,[9.576128],[1],9.576128,1.0
"(12530, 1, 5329)",[],[],0,10.27132,1,[10.239726],[1],10.239726,1.0
"(40286, 1, 14159)",[],[],0,10.40897,1,[10.0934],[1],10.0934,1.0
"(26785, 1, 7703)","[({(26785, 0, 17167)}, -0.48362727693263946, 'baseline')]","[(26785, 0, 17167), (707, 1, 7703), (707, 0, 17167)]",3,10.314679,1,[9.344687],[1],9.344687,1.0
"(5855, 1, 7329)","[({(11474, 0, 5855)}, 0.08782486154784157, 'baseline'), ({(5855, 1, 28317)}, 0.01584057041677979, 'baseline'), ({(28317, 1, 5855)}, 0.01436142150442485, 'baseline')]","[(8458, 0, 7329), (11474, 1, 8458), (11474, 0, 5855)]",3,8.925503,1,[8.959356],[1],8.959356,1.0
"(30984, 1, 6485)","[({(30984, 0, 957)}, 0.3373270446425075, 'baseline')]","[(957, 1, 6485), (30984, 0, 957)]",2,9.050512,1,[8.737503],[1],8.737503,1.0
"(29963, 5, 774)","[({(29963, 2, 1137)}, 5.850420152190415, 'baseline')]","[(1137, 5, 774), (29963, 2, 1137)]",2,8.869197,1,[6.347375],[1],6.347375,1.0
"(17030, 1, 2573)","[({(17030, 1, 13110)}, -0.31352515889692606, 'baseline'), ({(13110, 1, 17030)}, -0.31541057303884, 'baseline')]","[(2573, 0, 2574), (17030, 1, 13110), (13110, 0, 2574)]",3,8.604788,1,[8.927591],[1],8.927591,1.0
"(20115, 2, 2580)","[({(20114, 6, 20115)}, 1.915011495332419, 'baseline')]","[(39563, 2, 2580), (20114, 6, 20115), (20114, 6, 39563)]",3,8.1901455,1,[6.514359],[1],6.514359,1.0
"(3741, 1, 18271)",[],[],0,10.975729,1,[10.312769],[1],10.312769,1.0
"(7532, 1, 7531)",[],[],0,8.390123,1,[8.155198],[1],8.155198,1.0
"(1771, 1, 36226)","[({(9610, 1, 1771)}, 0.16147808288976823, 'baseline')]","[(9610, 0, 9611), (36226, 0, 9611), (9610, 1, 1771)]",3,9.191784,1,[9.545175],[1],9.545175,1.0
"(6882, 9, 10563)","[({(9971, 1, 6882)}, -0.13333698069551858, 'baseline'), ({(6882, 1, 9971)}, -0.13415332593025014, 'baseline'), ({(6882, 0, 6883)}, -0.16434951567848144, 'baseline')]","[(9971, 1, 6882), (10563, 1, 9971)]",2,10.239602,1,[10.517914],[1],10.517914,1.0
"(28580, 5, 172)","[({(27614, 0, 28580)}, 1.2990559933405887, 'baseline')]","[(27614, 5, 172), (27614, 0, 28580)]",2,7.0875874,1,[5.200355],[2],5.200355,2.0
"(40453, 1, 28165)",[],[],0,9.401691,1,[9.140621],[1],9.140621,1.0
"(21645, 1, 16026)","[({(21645, 1, 14574)}, -0.06868930627752735, 'baseline'), ({(14574, 1, 21645)}, -0.07057567408466156, 'baseline'), ({(32962, 1, 21645)}, -0.15537544040108273, 'baseline'), ({(21645, 1, 32962)}, -0.15578552035187426, 'baseline')]","[(21645, 1, 14574), (16026, 0, 3818), (14574, 0, 3818)]",3,9.251232,1,[9.502819],[1],9.502819,1.0
"(7948, 1, 8993)","[({(7948, 1, 22982)}, -0.12583347119506283, 'baseline'), ({(22982, 1, 7948)}, -0.1298875407120383, 'baseline')]","[(9238, 0, 22982), (8993, 0, 9238), (7948, 1, 22982)]",3,9.079611,1,[9.590633],[1],9.590633,1.0
"(11251, 1, 13752)",[],[],0,9.526362,1,[9.154713],[1],9.154713,1.0
"(26645, 1, 11702)","[({(26645, 5, 129)}, -0.22719951389826495, 'baseline')]","[(129, 1, 6759), (11702, 0, 6759), (26645, 5, 129)]",3,10.44846,1,[9.386462],[1],9.386462,1.0
"(31376, 2, 743)","[({(23887, 6, 31376)}, 1.0763340523805784, 'baseline'), ({(10052, 6, 31376)}, 0.126823465444857, 'baseline'), ({(12272, 6, 31376)}, -0.17348047040416817, 'baseline')]","[(23887, 6, 31376), (32045, 2, 743), (23887, 6, 32045)]",3,7.7001705,1,[5.7205067],[1],5.7205067,1.0
"(11144, 1, 2617)","[({(11144, 0, 21098)}, -0.10830112258590158, 'baseline')]","[(11144, 0, 21098), (21097, 1, 21098), (2617, 0, 21097)]",3,9.984545,1,[9.390068],[1],9.390068,1.0
"(5394, 1, 2601)","[({(20358, 0, 5394)}, 0.17155555936997713, 'baseline'), ({(19801, 0, 5394)}, 0.10427383616882158, 'baseline'), ({(13722, 0, 5394)}, 0.08052448463900895, 'baseline')]","[(20359, 0, 2601), (20358, 1, 20359), (20358, 0, 5394)]",3,9.64728,1,[9.624872],[1],9.624872,1.0
"(10925, 1, 8153)","[({(12946, 1, 10925)}, 0.05927852816956424, 'baseline')]","[(12946, 1, 10925), (9917, 1, 8153), (9917, 1, 12946)]",3,9.006329,1,[9.081673],[1],9.081673,1.0
"(12999, 1, 15729)","[({(15171, 1, 12999)}, 0.6256070577548827, 'baseline'), ({(12999, 1, 15171)}, 0.6216030560812194, 'baseline')]","[(15171, 1, 31425), (15171, 1, 12999), (15729, 1, 31425)]",3,6.798723,1,[5.5730352],[2],5.5730352,2.0
"(8634, 9, 19910)",[],[],0,9.567928,1,[9.447693],[1],9.447693,1.0
"(32633, 1, 5596)","[({(32633, 0, 5176)}, 0.0022764605868343855, 'baseline'), ({(6813, 1, 32633)}, -0.30845351891299777, 'baseline'), ({(32633, 1, 6813)}, -0.3178624696830462, 'baseline')]","[(5176, 1, 5596), (32633, 0, 5176)]",2,9.348708,1,[9.103739],[1],9.103739,1.0
"(21505, 0, 296)","[({(8525, 4, 21505)}, 5.344250407765095, 'baseline')]","[(8525, 4, 23270), (8525, 4, 21505), (23270, 0, 296)]",3,6.9597425,1,[5.3714943],[24],5.3714943,24.0
"(25496, 0, 5310)","[({(25496, 0, 25497)}, 8.807988329841871, 'baseline')]","[(25496, 0, 25497), (15830, 0, 5310), (15830, 0, 25497)]",3,7.0187235,1,[-4.580952],[3414],-4.580952,3414.0
"(36188, 1, 4691)","[({(36188, 1, 20727)}, -0.17035003445940436, 'baseline'), ({(20727, 1, 36188)}, -0.17063995145468558, 'baseline')]","[(36188, 1, 20727), (4691, 0, 4692), (20727, 0, 4692)]",3,9.827701,1,[9.744894],[2],9.744894,2.0
"(9012, 5, 7786)","[({(9012, 0, 2536)}, 8.49486192369749, 'baseline')]","[(9012, 0, 2536), (2536, 5, 7786)]",2,8.305224,1,[3.254532],[116],3.254532,116.0
"(7605, 1, 16736)","[({(7606, 1, 7605)}, -0.3238315171482852, 'baseline'), ({(7605, 1, 7606)}, -0.32939525307508155, 'baseline')]","[(7606, 1, 7605), (16736, 1, 7606)]",2,9.469548,1,[9.910124],[1],9.910124,1.0
"(37743, 1, 14493)","[({(37743, 0, 25874)}, -0.2165965629482028, 'baseline')]","[(14493, 1, 25874), (37743, 0, 25874)]",2,9.327404,1,[9.301186],[1],9.301186,1.0
"(2945, 9, 2944)","[({(2945, 0, 203)}, -0.4187974511977462, 'baseline')]","[(2944, 0, 203), (2945, 0, 203)]",2,10.549395,1,[10.17994],[1],10.17994,1.0
"(2381, 2, 12273)","[({(3408, 6, 2381)}, 1.0165377175903225, 'baseline'), ({(2380, 6, 2381)}, 0.22233776325987809, 'baseline'), ({(4109, 6, 2381)}, 0.0297632617674887, 'baseline'), ({(2381, 6, 21795)}, -0.007654150062784065, 'baseline'), ({(2381, 6, 5200)}, -0.029015501060895968, 'baseline'), ({(2381, 6, 10989)}, -0.13014789378536218, 'baseline')]","[(3408, 6, 2381), (3408, 6, 12273)]",2,8.170172,1,[7.4118533],[1],7.4118533,1.0
"(17802, 1, 3847)","[({(17802, 1, 17801)}, 0.0565357608499881, 'baseline'), ({(17801, 1, 17802)}, 0.05217842288198869, 'baseline')]","[(17801, 1, 24768), (3847, 1, 24768), (17802, 1, 17801)]",3,8.961193,1,[9.455508],[1],9.455508,1.0
"(7673, 1, 8629)",[],[],0,9.002323,1,[9.607788],[1],9.607788,1.0
"(26644, 1, 16054)","[({(4985, 1, 26644)}, 0.10800461014522174, 'baseline'), ({(26644, 3, 16053)}, -0.3826093258917952, 'baseline'), ({(16053, 3, 26644)}, -0.38649936341622326, 'baseline')]","[(16053, 1, 4985), (16053, 1, 16054), (4985, 1, 26644)]",3,9.2418165,1,[9.735699],[1],9.735699,1.0
"(29442, 1, 5305)","[({(29442, 1, 8152)}, -0.08282848167034196, 'baseline'), ({(8152, 1, 29442)}, -0.0861234264191181, 'baseline')]","[(29442, 1, 8152), (1754, 1, 8152), (1754, 1, 5305)]",3,8.90522,1,[9.4473915],[2],9.4473915,2.0
"(1771, 1, 1770)","[({(21991, 0, 1771)}, 0.07779888341635635, 'baseline')]","[(21991, 0, 1771), (1770, 1, 21991)]",2,8.726723,1,[8.829424],[1],8.829424,1.0
"(22121, 0, 351)","[({(512, 4, 22121)}, 3.4291585396176596, 'baseline')]","[(512, 4, 22121), (512, 4, 33810), (33810, 0, 351)]",3,8.308378,1,[7.9789724],[1],7.9789724,1.0
"(10990, 1, 4301)","[({(10990, 0, 1380)}, 0.2406778741455904, 'baseline')]","[(6575, 0, 1380), (10990, 0, 1380), (4301, 1, 6575)]",3,9.040138,1,[9.436293],[1],9.436293,1.0
"(22873, 1, 37187)",[],[],0,9.392544,1,[9.440005],[1],9.440005,1.0
"(13776, 2, 121)","[({(13776, 2, 916)}, 3.642136975996093, 'baseline'), ({(2181, 6, 13776)}, -0.34665771180427146, 'baseline')]","[(27523, 2, 121), (27523, 2, 916), (13776, 2, 916)]",3,8.00515,1,[7.4451284],[1],7.4451284,1.0
"(17465, 1, 17464)",[],[],0,9.928814,1,[9.986767],[1],9.986767,1.0
"(33614, 5, 172)","[({(33614, 0, 5517)}, 1.6905718610091116, 'baseline'), ({(26515, 4, 33614)}, 0.8566508771045944, 'baseline')]","[(31682, 0, 5517), (33614, 0, 5517), (31682, 5, 172)]",3,7.783125,1,[5.1202984],[1],5.1202984,1.0
"(23647, 0, 1338)","[({(23647, 0, 14302)}, 8.396094793072805, 'baseline')]","[(14302, 0, 1338), (23647, 0, 14302)]",2,7.0427074,1,[1.904005],[162],1.904005,162.0
