prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(3742, 25, 62)","[([(3481, 25, 62), (4, 2, 3742), (11612, 25, 62), (10799, 25, 62), (3742, 31, 4)], 1.0009994500000001, 'xrule'), ([(3742, 34, 90), (5302, 25, 62), (5033, 25, 62), (3683, 25, 62), (972, 25, 62)], 0.63169956, 'xrule'), ([(690, 25, 62), (919, 25, 62), (1808, 25, 62), (929, 25, 62), (268, 32, 3742)], 0.368599418, 'xrule')]","[(3742, 34, 90), (5302, 25, 62), (690, 25, 62), (5033, 25, 62), (3481, 25, 62), (3683, 25, 62), (919, 25, 62), (1808, 25, 62), (929, 25, 62), (4, 2, 3742), (11612, 25, 62), (10799, 25, 62), (268, 32, 3742), (3742, 31, 4), (972, 25, 62)]",15,3.8423598,1,[3.8975258],[1],3.8975258,1.0
"(1445, 148, 9623)","[([(9623, 231, 1922), (1445, 148, 7018), (9623, 231, 7018), (2091, 148, 9623), (1922, 231, 9623)], 0.25829887, 'xrule'), ([(1445, 148, 6025), (1264, 231, 9623), (9623, 231, 1264), (4558, 231, 9623), (9623, 231, 4558)], 0.176898955, 'xrule'), ([(9623, 231, 1922), (9623, 231, 3021), (1445, 148, 1922), (3021, 231, 9623), (1922, 231, 9623)], 0.16919899, 'xrule')]","[(9623, 231, 1922), (1445, 148, 6025), (9623, 231, 3021), (1445, 148, 7018), (1445, 148, 1922), (1264, 231, 9623), (3021, 231, 9623), (9623, 231, 7018), (9623, 231, 1264), (4558, 231, 9623), (2091, 148, 9623), (9623, 231, 4558), (1922, 231, 9623)]",13,7.1400466,1,[7.2099977],[3],7.2099977,3.0
"(10634, 43, 141)","[([(5514, 43, 141), (8227, 43, 141), (10634, 48, 32), (4779, 43, 141), (3304, 43, 141)], 2.15640064, 'xrule'), ([(8292, 43, 141), (10634, 19, 1654), (817, 43, 141), (4601, 43, 141), (3472, 43, 141)], 0.9574012599999999, 'xrule'), ([(1007, 43, 141), (10634, 17, 818), (881, 43, 141)], 0.64130115, 'xrule')]","[(3472, 43, 141), (8292, 43, 141), (10634, 17, 818), (5514, 43, 141), (8227, 43, 141), (1007, 43, 141), (817, 43, 141), (10634, 48, 32), (4779, 43, 141), (4601, 43, 141), (3304, 43, 141), (881, 43, 141), (10634, 19, 1654)]",13,7.3984437,1,[6.4004297],[1],6.4004297,1.0
"(8128, 10, 1968)","[([(8128, 10, 358), (1198, 10, 1968), (1968, 27, 6105), (1968, 27, 6960), (1962, 10, 1968)], 0.315099726, 'xrule'), ([(1968, 27, 2719), (10273, 10, 1968), (8128, 10, 1171), (1968, 210, 2192), (1968, 27, 2459)], 0.29889965, 'xrule'), ([(1968, 27, 671), (3747, 10, 1968), (8128, 10, 2875), (1968, 210, 2192), (1968, 27, 5025)], 0.184200288, 'xrule')]","[(1968, 27, 6960), (1968, 27, 2719), (1968, 27, 5025), (1968, 27, 671), (8128, 10, 358), (1198, 10, 1968), (10273, 10, 1968), (8128, 10, 1171), (3747, 10, 1968), (8128, 10, 2875), (1968, 210, 2192), (1968, 27, 6105), (1962, 10, 1968), (1968, 27, 2459)]",14,6.9333644,1,[6.2531204],[4],6.2531204,4.0
"(1329, 13, 1163)","[([(1891, 168, 1163), (9375, 13, 1163), (1329, 13, 834), (6026, 15, 1163), (1163, 23, 1891)], 0.12210083099999999, 'xrule'), ([(1304, 58, 1163), (1163, 58, 2978), (92, 152, 1163), (1329, 13, 1302), (1163, 152, 92)], 0.091401101, 'xrule'), ([(1163, 152, 75), (75, 152, 1163), (1329, 13, 75), (2645, 13, 1163), (236, 37, 1163)], 0.075100898, 'xrule')]","[(1891, 168, 1163), (1163, 152, 75), (9375, 13, 1163), (75, 152, 1163), (1304, 58, 1163), (236, 37, 1163), (1329, 13, 834), (1329, 13, 75), (1163, 58, 2978), (6026, 15, 1163), (92, 152, 1163), (2645, 13, 1163), (1329, 13, 1302), (1163, 152, 92), (1163, 23, 1891)]",15,5.9050293,1,[6.0952425],[1],6.0952425,1.0
"(409, 17, 862)","[([(366, 17, 862), (7051, 17, 862), (3108, 17, 862), (4477, 17, 862), (4171, 77, 409)], 1.58199882, 'xrule'), ([(2016, 17, 862), (2837, 17, 862), (13159, 17, 862), (2793, 17, 862), (1027, 192, 409)], 0.88139914, 'xrule'), ([(8646, 17, 862), (2788, 17, 862), (409, 77, 8646), (4124, 17, 862), (8646, 77, 409)], 0.83379935, 'xrule')]","[(8646, 17, 862), (2016, 17, 862), (2788, 17, 862), (2793, 17, 862), (366, 17, 862), (409, 77, 8646), (8646, 77, 409), (7051, 17, 862), (2837, 17, 862), (13159, 17, 862), (3108, 17, 862), (4477, 17, 862), (4124, 17, 862), (4171, 77, 409), (1027, 192, 409)]",15,6.735055,1,[7.0064497],[1],7.0064497,1.0
"(7019, 11, 23)","[([(2584, 90, 23), (3639, 11, 23), (7019, 14, 160), (6097, 11, 23), (1836, 90, 23)], 0.7372989600000001, 'xrule'), ([(3566, 11, 23), (5297, 90, 23), (9048, 11, 23), (7019, 31, 163), (5200, 90, 23)], 0.35639858, 'xrule'), ([(2065, 11, 23), (7019, 31, 84), (7099, 90, 23), (9245, 90, 23), (1011, 90, 23)], 0.32029915, 'xrule')]","[(2584, 90, 23), (1011, 90, 23), (3639, 11, 23), (7019, 14, 160), (3566, 11, 23), (5297, 90, 23), (2065, 11, 23), (6097, 11, 23), (7019, 31, 84), (1836, 90, 23), (7099, 90, 23), (9048, 11, 23), (9245, 90, 23), (7019, 31, 163), (5200, 90, 23)]",15,8.856308,1,[8.687301],[1],8.687301,1.0
"(2719, 41, 570)","[([(2719, 41, 138), (138, 42, 2719), (2719, 134, 138), (6957, 41, 570), (6957, 134, 570)], 0.35680008, 'xrule'), ([(570, 92, 889), (570, 57, 506), (506, 57, 570), (506, 9, 570), (2719, 41, 597)], 0.14019966, 'xrule'), ([(2719, 41, 2556), (2719, 134, 2556), (506, 9, 570), (570, 57, 506), (506, 57, 570)], 0.11950016, 'xrule')]","[(6957, 41, 570), (2719, 41, 2556), (570, 92, 889), (570, 57, 506), (2719, 41, 138), (506, 57, 570), (506, 9, 570), (2719, 41, 597), (2719, 134, 2556), (138, 42, 2719), (6957, 134, 570), (2719, 134, 138)]",12,6.5151587,1,[6.0225425],[3],6.0225425,3.0
"(8270, 14, 160)","[([(8270, 28, 32), (160, 140, 6511), (8270, 13, 32), (11207, 214, 160), (2519, 101, 160)], 1.71530058, 'xrule'), ([(8270, 34, 90), (2410, 221, 160), (927, 101, 160), (7265, 198, 160), (11844, 101, 160)], 0.399300579, 'xrule'), ([(441, 198, 160), (5105, 14, 160), (8488, 14, 160), (7431, 14, 160), (8270, 86, 441)], 0.374700544, 'xrule')]","[(8270, 34, 90), (8270, 28, 32), (160, 140, 6511), (8270, 13, 32), (441, 198, 160), (5105, 14, 160), (11207, 214, 160), (8488, 14, 160), (2410, 221, 160), (927, 101, 160), (7431, 14, 160), (2519, 101, 160), (7265, 198, 160), (11844, 101, 160), (8270, 86, 441)]",15,8.478937,1,[8.2532425],[1],8.2532425,1.0
"(1081, 27, 7303)","[([(1081, 27, 5174), (7303, 162, 3365), (7303, 3, 3364), (3364, 8, 7303), (3365, 12, 7303)], 0.93980028, 'xrule'), ([(7303, 43, 141), (1081, 27, 4360), (4360, 3, 7303), (4360, 8, 7303), (7303, 3, 4360)], 0.87810039, 'xrule'), ([(1288, 8, 7303), (1081, 27, 1082), (7303, 8, 9219), (7303, 8, 1288), (9219, 8, 7303)], 0.8683996199999999, 'xrule')]","[(1288, 8, 7303), (1081, 27, 1082), (7303, 43, 141), (7303, 8, 9219), (1081, 27, 5174), (9219, 8, 7303), (1081, 27, 4360), (7303, 162, 3365), (4360, 3, 7303), (7303, 8, 1288), (7303, 3, 3364), (3364, 8, 7303), (3365, 12, 7303), (4360, 8, 7303), (7303, 3, 4360)]",15,6.377346,1,[5.942408],[3],5.942408,3.0
"(8285, 17, 862)","[([(8285, 21, 10982), (1648, 17, 862), (4688, 17, 862), (172, 17, 862), (10982, 17, 862)], 2.4761982000000002, 'xrule'), ([(8285, 8, 37), (37, 8, 8285), (1434, 17, 862), (106, 17, 862), (37, 17, 862)], 0.50219917, 'xrule'), ([(5212, 17, 862), (1878, 17, 862), (1878, 21, 8285)], 0.4948988, 'xrule')]","[(8285, 21, 10982), (1648, 17, 862), (4688, 17, 862), (172, 17, 862), (10982, 17, 862), (8285, 8, 37), (1878, 17, 862), (1878, 21, 8285), (37, 8, 8285), (1434, 17, 862), (106, 17, 862), (37, 17, 862), (5212, 17, 862)]",13,6.5313463,1,[6.592698],[1],6.592698,1.0
"(7706, 17, 1002)","[([(1761, 17, 1002), (7706, 48, 32), (951, 17, 1002), (10113, 17, 1002), (1145, 17, 1002)], 0.9278011399999999, 'xrule'), ([(4472, 17, 1002), (4854, 17, 1002), (138, 42, 7706), (7706, 41, 138), (7514, 17, 1002)], 0.80050088, 'xrule'), ([(1002, 211, 1096), (1612, 17, 1002), (9548, 17, 1002), (1374, 20, 7706)], 0.6439008700000001, 'xrule')]","[(4472, 17, 1002), (1612, 17, 1002), (4854, 17, 1002), (1002, 211, 1096), (1761, 17, 1002), (138, 42, 7706), (9548, 17, 1002), (7706, 41, 138), (7706, 48, 32), (1374, 20, 7706), (7514, 17, 1002), (951, 17, 1002), (10113, 17, 1002), (1145, 17, 1002)]",14,8.005734,1,[8.275154],[1],8.275154,1.0
"(12882, 25, 62)","[([(12882, 135, 10174), (10174, 54, 12882), (10174, 144, 12882), (12882, 133, 10174), (10174, 15, 12882), (10198, 25, 62)], 2.2483, 'xrule'), ([(1748, 83, 12882), (1748, 25, 62)], 0.7498001, 'xrule')]","[(1748, 83, 12882), (10198, 25, 62), (1748, 25, 62), (12882, 135, 10174), (10174, 54, 12882), (10174, 144, 12882), (12882, 133, 10174), (10174, 15, 12882)]",8,6.162188,1,[20.438934],[1],20.438934,1.0
"(7787, 31, 136)","[([(8506, 31, 136), (10232, 31, 136), (4125, 31, 136), (5733, 31, 136), (7787, 136, 34)], 1.0304012299999998, 'xrule'), ([(4660, 107, 136), (7787, 28, 32), (3819, 107, 136), (7787, 193, 32), (7787, 13, 32)], 0.5745010500000001, 'xrule'), ([(1257, 31, 136), (13368, 107, 136), (903, 31, 136), (7787, 31, 657), (4185, 31, 136)], 0.47650147, 'xrule')]","[(8506, 31, 136), (4660, 107, 136), (7787, 28, 32), (1257, 31, 136), (13368, 107, 136), (10232, 31, 136), (903, 31, 136), (3819, 107, 136), (4125, 31, 136), (5733, 31, 136), (7787, 31, 657), (7787, 193, 32), (4185, 31, 136), (7787, 136, 34), (7787, 13, 32)]",15,6.917385,1,[6.7174683],[1],6.7174683,1.0
"(1843, 28, 32)","[([(1843, 86, 410), (7654, 16, 32), (410, 32, 1843), (4505, 48, 32), (6011, 13, 32)], 1.7900009399999999, 'xrule'), ([(5138, 218, 32), (1843, 34, 90), (32, 218, 5138), (3643, 205, 32), (32, 15, 3643)], 1.0430012, 'xrule'), ([(4186, 28, 32), (1843, 106, 3373), (12070, 48, 32), (4186, 193, 32), (9485, 133, 32)], 0.57620048, 'xrule')]","[(1843, 86, 410), (7654, 16, 32), (410, 32, 1843), (4505, 48, 32), (32, 15, 3643), (4186, 28, 32), (9485, 133, 32), (5138, 218, 32), (1843, 34, 90), (1843, 106, 3373), (12070, 48, 32), (32, 218, 5138), (4186, 193, 32), (3643, 205, 32), (6011, 13, 32)]",15,8.216561,1,[7.722356],[1],7.722356,1.0
"(4660, 107, 4)","[([(4, 2, 1699), (1531, 31, 4), (1794, 2, 4660), (4, 2, 1531), (6335, 31, 4)], 0.9333992, 'xrule'), ([(7666, 31, 4), (4660, 107, 658), (4, 2, 5654), (5729, 31, 4), (4883, 31, 4)], 0.49119854, 'xrule'), ([(2425, 107, 4), (4775, 107, 4), (11890, 107, 4), (4649, 7, 4660)], 0.43229962, 'xrule')]","[(4, 2, 1699), (11890, 107, 4), (1531, 31, 4), (7666, 31, 4), (1794, 2, 4660), (4, 2, 1531), (4660, 107, 658), (6335, 31, 4), (4, 2, 5654), (5729, 31, 4), (2425, 107, 4), (4775, 107, 4), (4883, 31, 4), (4649, 7, 4660)]",14,7.1832857,1,[6.8991227],[1],6.8991227,1.0
"(2369, 182, 2517)","[([(4491, 210, 2517), (2369, 10, 4491), (4569, 182, 2517), (2998, 182, 2517)], 0.61699963, 'xrule'), ([(608, 182, 2517), (2070, 210, 2517), (2369, 10, 2070), (7230, 182, 2517)], 0.47919942000000004, 'xrule'), ([(4963, 182, 2517), (7230, 182, 2517), (2369, 7, 1431), (4491, 210, 2517), (1802, 182, 2517)], 0.458199505, 'xrule')]","[(4569, 182, 2517), (2070, 210, 2517), (7230, 182, 2517), (4963, 182, 2517), (2369, 7, 1431), (4491, 210, 2517), (2998, 182, 2517), (1802, 182, 2517), (608, 182, 2517), (2369, 10, 4491), (2369, 10, 2070)]",11,9.223268,1,[8.22443],[1],8.22443,1.0
"(6079, 220, 8450)","[([(2780, 220, 8450), (6079, 25, 62), (12954, 220, 8450)], 1.0307989, 'xrule'), ([(434, 161, 6079), (4358, 220, 8450), (6680, 220, 8450)], 0.36649895, 'xrule'), ([(705, 220, 8450), (6079, 148, 7018), (4004, 220, 8450)], 0.063499451, 'xrule')]","[(2780, 220, 8450), (4358, 220, 8450), (4004, 220, 8450), (6079, 25, 62), (6680, 220, 8450), (6079, 148, 7018), (12954, 220, 8450), (705, 220, 8450), (434, 161, 6079)]",9,8.157786,1,[7.773216],[1],7.773216,1.0
"(7479, 19, 2998)","[([(13529, 19, 2998), (7479, 19, 1857), (6378, 19, 2998), (1857, 47, 7479), (7729, 19, 2998)], 1.40480042, 'xrule'), ([(7479, 17, 862), (694, 19, 2998), (2998, 47, 2892), (1476, 19, 2998)], 0.8388996099999999, 'xrule'), ([(332, 19, 2998), (2998, 47, 172), (171, 50, 7479), (3938, 19, 2998)], 0.35370063999999996, 'xrule')]","[(332, 19, 2998), (13529, 19, 2998), (7479, 17, 862), (2998, 47, 172), (171, 50, 7479), (7479, 19, 1857), (1476, 19, 2998), (6378, 19, 2998), (694, 19, 2998), (1857, 47, 7479), (3938, 19, 2998), (2998, 47, 2892), (7729, 19, 2998)]",13,6.0403447,1,[4.743399],[5],4.743399,5.0
"(3350, 48, 32)","[([(4532, 133, 32), (10113, 66, 32), (32, 15, 4532), (3350, 24, 1327)], 1.2885007599999998, 'xrule'), ([(3350, 17, 862), (7260, 159, 32), (10113, 66, 32), (1761, 160, 32), (5114, 24, 32)], 0.93870068, 'xrule'), ([(12319, 202, 32), (3350, 85, 434), (6102, 160, 32), (434, 161, 32)], 0.50740051, 'xrule')]","[(3350, 85, 434), (434, 161, 32), (3350, 24, 1327), (3350, 17, 862), (12319, 202, 32), (32, 15, 4532), (4532, 133, 32), (7260, 159, 32), (10113, 66, 32), (1761, 160, 32), (5114, 24, 32), (6102, 160, 32)]",12,8.392546,1,[7.5244393],[1],7.5244393,1.0
"(6933, 25, 62)","[([(2147, 25, 62), (6933, 133, 1124), (1124, 15, 6933), (10981, 25, 62), (796, 25, 62)], 1.6623003, 'xrule'), ([(4623, 25, 62), (6933, 135, 382), (382, 15, 6933), (8587, 25, 62), (283, 25, 62)], 0.72300029, 'xrule'), ([(434, 161, 6933), (7186, 25, 62), (3245, 25, 62), (3215, 25, 62)], 0.42540073199999995, 'xrule')]","[(434, 161, 6933), (2147, 25, 62), (4623, 25, 62), (6933, 135, 382), (6933, 133, 1124), (283, 25, 62), (7186, 25, 62), (382, 15, 6933), (3215, 25, 62), (1124, 15, 6933), (8587, 25, 62), (10981, 25, 62), (3245, 25, 62), (796, 25, 62)]",14,5.3587227,1,[4.8938293],[1],4.8938293,1.0
"(4093, 85, 434)","[([(4093, 45, 5572), (5572, 45, 4093), (5910, 85, 434)], 0.099699974, 'xrule'), ([(3366, 45, 4093), (4093, 45, 3366), (3387, 85, 434)], 0.04300022, 'xrule'), ([(4093, 224, 6217), (4925, 85, 434)], 0.04279995, 'xrule')]","[(3366, 45, 4093), (4093, 224, 6217), (4093, 45, 5572), (4925, 85, 434), (5910, 85, 434), (4093, 45, 3366), (5572, 45, 4093), (3387, 85, 434)]",8,7.577814,1,[7.700526],[1],7.700526,1.0
"(7956, 198, 160)","[([(7956, 25, 62), (514, 100, 160), (588, 101, 160), (4788, 51, 160), (2188, 232, 160)], 1.88950062, 'xrule'), ([(3169, 101, 160), (160, 70, 6757), (236, 44, 7956), (5780, 101, 160), (3176, 221, 160)], 0.6379003599999999, 'xrule'), ([(7956, 16, 32), (160, 140, 5895), (160, 70, 6281), (11844, 101, 160), (6281, 221, 160)], 0.42170144, 'xrule')]","[(7956, 25, 62), (11844, 101, 160), (7956, 16, 32), (514, 100, 160), (3169, 101, 160), (3176, 221, 160), (588, 101, 160), (160, 70, 6757), (4788, 51, 160), (236, 44, 7956), (160, 140, 5895), (5780, 101, 160), (2188, 232, 160), (160, 70, 6281), (6281, 221, 160)]",15,8.374413,1,[8.073823],[1],8.073823,1.0
"(9419, 31, 2512)","[([(9419, 34, 90), (9013, 31, 2512), (2512, 2, 7877), (7877, 31, 2512), (10559, 31, 2512)], 0.72830009, 'xrule'), ([(2512, 2, 3497), (9419, 30, 2300), (2512, 2, 4885), (3224, 31, 2512), (2300, 7, 9419)], 0.41340065, 'xrule'), ([(9419, 86, 482), (2512, 2, 4594), (4327, 31, 2512), (482, 32, 9419), (4594, 31, 2512)], 0.33040047, 'xrule')]","[(9419, 34, 90), (9013, 31, 2512), (2512, 2, 3497), (9419, 30, 2300), (2512, 2, 7877), (2512, 2, 4885), (3224, 31, 2512), (9419, 86, 482), (7877, 31, 2512), (2300, 7, 9419), (10559, 31, 2512), (2512, 2, 4594), (4327, 31, 2512), (482, 32, 9419), (4594, 31, 2512)]",15,6.333102,1,[5.88084],[3],5.88084,3.0
"(10762, 25, 62)","[([(12282, 25, 62), (3772, 25, 62), (1080, 15, 10762), (1761, 25, 62), (4103, 25, 62)], 6.8435001, 'xrule')]","[(12282, 25, 62), (3772, 25, 62), (1080, 15, 10762), (1761, 25, 62), (4103, 25, 62)]",5,7.438644,1,[8.323321],[1],8.323321,1.0
"(10519, 66, 9596)","[([(6957, 160, 9596), (2632, 66, 9596), (6957, 66, 9596), (6706, 160, 9596), (10444, 76, 10519)], 1.98970127, 'xrule'), ([(6957, 160, 9596), (6957, 66, 9596), (9596, 135, 382), (10519, 48, 1124), (382, 15, 9596)], 1.4953002999999998, 'xrule'), ([(8207, 160, 9596), (10823, 20, 10519), (6957, 66, 9596), (6957, 160, 9596)], 0.6529006900000001, 'xrule')]","[(6957, 160, 9596), (2632, 66, 9596), (6957, 66, 9596), (9596, 135, 382), (10519, 48, 1124), (8207, 160, 9596), (6706, 160, 9596), (382, 15, 9596), (10823, 20, 10519), (10444, 76, 10519)]",10,5.976346,1,[1.620626],[142],1.620626,142.0
"(4489, 18, 795)","[([(5138, 18, 795), (226, 18, 795), (2388, 18, 795), (4489, 219, 90), (596, 82, 795)], 1.5378990099999998, 'xrule'), ([(3840, 18, 795), (3796, 18, 795), (4489, 154, 1437)], 0.66949938, 'xrule'), ([(3189, 82, 795), (2131, 82, 795), (786, 35, 4489), (1161, 18, 795), (6243, 18, 795)], 0.4601984, 'xrule')]","[(5138, 18, 795), (3189, 82, 795), (226, 18, 795), (2131, 82, 795), (786, 35, 4489), (3840, 18, 795), (1161, 18, 795), (2388, 18, 795), (6243, 18, 795), (3796, 18, 795), (596, 82, 795), (4489, 219, 90), (4489, 154, 1437)]",13,7.1145325,1,[6.4214478],[2],6.4214478,2.0
