prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(5818, 34, 90)","[({(5818, 31, 1211), (5818, 14, 6473), (6631, 102, 5818)}, 0.02848039100237314, 'baseline'), ({(4624, 38, 5818), (6631, 38, 5818), (2477, 173, 5818), (5818, 223, 4624)}, 0.02059863038821163, 'baseline'), ({(5818, 106, 592), (5818, 14, 6473), (2477, 173, 5818), (6631, 102, 5818)}, 0.0159808201159077, 'baseline'), ({(4624, 38, 5818), (5818, 13, 32), (5818, 14, 6473), (2477, 173, 5818)}, 0.013361374797784221, 'baseline'), ({(5818, 31, 1211), (5818, 14, 6473), (467, 7, 5818)}, 0.01117144054707744, 'baseline'), ({(5818, 14, 160), (5818, 14, 6473)}, 0.008038978032081156, 'baseline'), ({(5818, 14, 6473)}, 0.006730894486296206, 'baseline'), ({(5818, 31, 1211), (5818, 14, 6473)}, 0.006487051899118549, 'baseline'), ({(5818, 14, 160), (2477, 173, 5818)}, 0.006331006966430809, 'baseline'), ({(4624, 38, 5818), (5818, 86, 742)}, 0.006014863886825249, 'baseline')]","[(6473, 70, 11533), (2477, 173, 1542), (5818, 106, 592), (11533, 234, 90), (6631, 102, 5818), (1542, 34, 90), (6631, 38, 5818), (5818, 14, 6473), (9986, 34, 90), (9986, 155, 6631), (5818, 31, 1211), (5818, 223, 4624), (4624, 38, 5818), (2477, 173, 5818), (10676, 83, 592), (10676, 60, 90), (6951, 223, 4624), (644, 31, 1211), (6951, 34, 90), (644, 34, 90)]",20,0.9906631708145142,1,[0.997127115726471],[1],0.997127115726471,1.0
"(9201, 48, 32)","[({(8357, 53, 9201), (10937, 45, 9201), (9201, 77, 10522), (9201, 224, 5949)}, 0.5321893525218805, 'baseline'), ({(9201, 45, 10937), (9201, 224, 5949)}, 0.3423569614492223, 'baseline'), ({(9201, 45, 10937), (8357, 77, 9201)}, 0.32889310652214404, 'baseline'), ({(10937, 45, 9201), (9201, 224, 5949)}, 0.3015093616370733, 'baseline'), ({(8357, 53, 9201), (9201, 77, 10522), (9201, 224, 5949), (8357, 123, 9201)}, 0.2791135719038606, 'baseline'), ({(8357, 53, 9201), (9201, 77, 10522), (8357, 123, 9201)}, 0.24616597185245528, 'baseline'), ({(8357, 53, 9201)}, 0.22665260315962635, 'baseline'), ({(8357, 53, 9201), (9201, 45, 10937), (9201, 77, 10522), (9201, 224, 5949)}, 0.21693656917722812, 'baseline'), ({(8357, 53, 9201), (9201, 77, 8290)}, 0.21378759614519482, 'baseline'), ({(8357, 53, 9201), (9201, 77, 8290), (9201, 224, 5949)}, 0.21200738421568763, 'baseline')]","[(8357, 48, 32), (9201, 224, 5949), (10937, 48, 32), (10522, 48, 32), (8357, 53, 9201), (10937, 45, 9201), (32, 15, 5949), (9201, 77, 10522), (8357, 77, 9201), (9201, 45, 10937)]",10,0.6412914395332336,1,[0.9046537280082703],[1],0.9046537280082703,1.0
"(2062, 43, 384)","[({(266, 8, 2062), (2062, 8, 5846)}, 0.52663723938379, 'baseline'), ({(266, 8, 2062), (6906, 8, 2062), (2327, 8, 2062), (361, 8, 2062)}, 0.41659058336792637, 'baseline'), ({(6906, 8, 2062)}, 0.3807071861842703, 'baseline'), ({(266, 8, 2062), (5181, 8, 2062)}, 0.3352992350103336, 'baseline'), ({(266, 8, 2062)}, 0.31929890441695963, 'baseline'), ({(266, 8, 2062), (2062, 8, 5846), (361, 8, 2062)}, 0.27989087606819846, 'baseline'), ({(361, 8, 2062)}, 0.2365773129811273, 'baseline'), ({(2062, 8, 5846)}, 0.2349969554467291, 'baseline'), ({(266, 8, 2062), (6906, 8, 2062), (361, 8, 2062), (5181, 8, 2062)}, 0.22594044682617875, 'baseline'), ({(266, 8, 2062), (6906, 8, 2062), (2062, 8, 5846), (2327, 8, 2062)}, 0.14743993730520924, 'baseline')]","[(6906, 8, 2062), (2412, 43, 384), (361, 8, 2062), (6906, 43, 384), (2412, 77, 5846), (2062, 8, 5846), (2327, 8, 2062), (266, 43, 384), (361, 192, 9525), (2327, 43, 384), (266, 8, 2062), (9525, 43, 384)]",12,0.8457817435264587,1,[0.6503608226776123],[2],0.6503608226776123,2.0
"(409, 100, 160)","[({(409, 6, 7056), (409, 19, 2248)}, 0.15857688635074665, 'baseline'), ({(409, 19, 2248), (409, 66, 6680), (409, 6, 3892)}, 0.056869785288174345, 'baseline'), ({(409, 19, 2248)}, 0.05258737037135598, 'baseline'), ({(409, 19, 2248), (409, 6, 983), (409, 8, 6036)}, 0.04935870595101544, 'baseline'), ({(409, 19, 2248), (4171, 77, 409), (409, 8, 1440)}, 0.04910723396054861, 'baseline'), ({(409, 19, 2248), (6036, 8, 409), (409, 6, 11452)}, 0.048564652899059986, 'baseline'), ({(1061, 8, 409), (409, 19, 2248), (409, 6, 3892)}, 0.043690304243807425, 'baseline'), ({(409, 19, 2248), (6036, 8, 409), (409, 123, 1893)}, 0.040205637897335084, 'baseline'), ({(5653, 153, 409), (409, 19, 2248), (4171, 77, 409), (409, 6, 3892)}, 0.037867466905522715, 'baseline'), ({(409, 19, 2248), (409, 123, 1893), (4171, 77, 409)}, 0.03746555275497833, 'baseline')]","[(409, 6, 7056), (409, 19, 2248), (7337, 19, 2248), (409, 66, 6680), (3892, 28, 382), (160, 70, 382), (367, 100, 160), (7337, 100, 160), (409, 6, 3892), (367, 6, 7056), (10085, 83, 6680), (10085, 198, 160)]",12,0.9844846725463867,1,[0.9855168461799622],[1],0.9855168461799622,1.0
"(7739, 48, 32)","[({(7739, 6, 7849), (7739, 45, 920)}, 0.19845024812456952, 'baseline'), ({(7739, 45, 8804), (3330, 71, 7739)}, 0.15425888747945976, 'baseline'), ({(7739, 6, 7849), (7739, 45, 8804), (7739, 45, 920)}, 0.1515241071457361, 'baseline'), ({(7739, 45, 920)}, 0.12479410611084923, 'baseline'), ({(9354, 1, 7739), (7739, 45, 920)}, 0.12458233082939957, 'baseline'), ({(7739, 45, 8804)}, 0.1187591358108064, 'baseline'), ({(9821, 45, 7739), (3330, 71, 7739), (7739, 45, 920)}, 0.11370734410824458, 'baseline'), ({(529, 20, 7739), (8804, 45, 7739)}, 0.09968445731962078, 'baseline'), ({(9821, 45, 7739), (7739, 45, 8804), (5113, 1, 7739), (7739, 45, 920)}, 0.0851787133532431, 'baseline'), ({(8804, 45, 7739)}, 0.08505479528282324, 'baseline')]","[(8804, 48, 32), (3330, 151, 32), (3330, 71, 7739), (7739, 45, 920), (7849, 13, 32), (7739, 45, 8804), (7739, 6, 7849), (920, 48, 32)]",8,0.8271660208702087,1,[0.8904381990432739],[1],0.8904381990432739,1.0
"(8557, 25, 62)","[({(8139, 15, 8557)}, 0.006781677641096266, 'baseline')]","[(8139, 15, 8557), (8139, 15, 11478), (11478, 25, 62)]",3,0.9874509572982788,1,[0.9947142004966736],[1],0.9947142004966736,1.0
"(6678, 43, 384)","[({(6678, 19, 601), (6678, 17, 862)}, 0.402052682570657, 'baseline'), ({(6678, 19, 601)}, 0.3816138920583076, 'baseline'), ({(6678, 17, 862)}, 0.35501421647720094, 'baseline'), ({(6678, 17, 862)}, 0.14178679435769537, 'baseline'), ({(6678, 19, 601)}, 0.11710474926897005, 'baseline'), ({(6678, 19, 1062), (6678, 19, 601)}, 0.06010011864307081, 'baseline'), ({(6678, 19, 601), (6678, 17, 393)}, 0.056177417747560285, 'baseline')]","[(13977, 43, 384), (13977, 17, 862), (6671, 43, 384), (6678, 19, 601), (6671, 19, 601), (6678, 17, 862)]",6,0.9217239618301392,1,[0.7731472253799438],[2],0.7731472253799438,2.0
"(9774, 25, 62)","[({(9774, 85, 434), (9774, 66, 2607), (9774, 43, 141), (9774, 24, 592)}, 0.051915506820444636, 'baseline'), ({(3086, 47, 9774), (9774, 17, 243), (9774, 85, 434), (9774, 24, 592)}, 0.03459320495829218, 'baseline'), ({(9774, 17, 243), (9774, 85, 434), (9774, 66, 2607), (13930, 47, 9774)}, 0.03422282169601372, 'baseline'), ({(9774, 19, 1184), (9774, 66, 2607), (9774, 85, 434)}, 0.03402082150049416, 'baseline'), ({(9774, 66, 8663), (9774, 85, 434), (9774, 66, 2607), (9774, 24, 592)}, 0.02042845909602798, 'baseline'), ({(3086, 47, 9774), (9774, 66, 2607), (9774, 19, 8599), (9774, 24, 592)}, 0.020035426071152627, 'baseline'), ({(3086, 47, 9774), (9774, 66, 2607), (9774, 24, 592)}, 0.01904247232964007, 'baseline'), ({(9774, 66, 2607), (9774, 19, 8599), (9774, 24, 592)}, 0.0188787979337385, 'baseline'), ({(9774, 85, 434), (9774, 24, 592)}, 0.017337243052653144, 'baseline'), ({(9774, 85, 434)}, 0.015390734154701474, 'baseline')]","[(9948, 66, 2607), (9668, 25, 62), (9774, 17, 243), (13930, 47, 9774), (14143, 25, 62), (13930, 47, 10979), (12191, 25, 62), (13796, 83, 592), (9774, 24, 592), (434, 161, 14143), (13796, 25, 62), (9668, 19, 3086), (14148, 43, 141), (12191, 17, 243), (9948, 25, 62), (9774, 85, 434), (9774, 43, 141), (14148, 25, 62), (10979, 25, 62), (3086, 47, 9774), (9774, 66, 2607)]",21,0.9894706010818481,1,[0.9945096373558044],[1],0.9945096373558044,1.0
"(5361, 177, 1271)","[({(5361, 85, 434), (1756, 42, 5361), (2028, 20, 5361)}, 0.3931279896157198, 'baseline'), ({(2085, 42, 5361), (2028, 20, 5361)}, 0.32407031591819496, 'baseline'), ({(5361, 138, 2169), (2028, 20, 5361)}, 0.319537799830894, 'baseline'), ({(6329, 76, 5361), (2028, 20, 5361)}, 0.3083323948045707, 'baseline'), ({(2028, 20, 5361)}, 0.3014387897307866, 'baseline'), ({(5361, 85, 434), (2028, 20, 5361), (570, 42, 5361)}, 0.2955611160854496, 'baseline'), ({(2085, 42, 5361), (5361, 85, 434), (2028, 20, 5361)}, 0.29463485991437366, 'baseline'), ({(5361, 85, 434)}, 0.25136012921997974, 'baseline'), ({(2028, 20, 5361), (5361, 41, 138)}, 0.24779262730031526, 'baseline'), ({(2085, 42, 5361)}, 0.1841954098206884, 'baseline')]","[(5361, 138, 2169), (2085, 42, 5361), (10615, 134, 1271), (1271, 9, 2085), (1756, 42, 5361), (5361, 85, 434), (1271, 9, 1756), (10615, 85, 434), (1271, 92, 2169), (2028, 20, 7884), (1271, 92, 7884), (2028, 20, 5361)]",12,0.6285704970359802,1,[0.8087471127510071],[1],0.8087471127510071,1.0
"(3039, 85, 434)","[({(3039, 8, 3778), (1061, 8, 3039), (4311, 8, 3039)}, 0.26627783078230294, 'baseline'), ({(3039, 8, 1440), (4311, 8, 3039)}, 0.21940885060832122, 'baseline'), ({(3039, 8, 1440), (1061, 8, 3039), (4311, 8, 3039), (6036, 8, 3039)}, 0.178705911401164, 'baseline'), ({(3039, 8, 2380), (1061, 8, 3039), (4311, 8, 3039)}, 0.1782431409825026, 'baseline'), ({(3039, 8, 2380), (1291, 8, 3039), (4311, 8, 3039)}, 0.1745878860837107, 'baseline'), ({(3039, 8, 6036), (3039, 8, 1440), (4311, 8, 3039)}, 0.16048590394247758, 'baseline'), ({(3039, 8, 3778), (3039, 8, 1440), (3039, 8, 3607), (4311, 8, 3039)}, 0.1559670374179411, 'baseline'), ({(1061, 8, 3039), (3039, 8, 1440), (1291, 8, 3039), (4311, 8, 3039)}, 0.15397648066532627, 'baseline'), ({(8871, 8, 3039), (3039, 8, 1440), (1061, 8, 3039), (4311, 8, 3039)}, 0.13546983444086055, 'baseline'), ({(3039, 8, 2380), (1061, 8, 3039), (4311, 8, 3039), (6036, 8, 3039)}, 0.12275872671805052, 'baseline')]","[(4311, 85, 434), (3778, 85, 434), (3039, 8, 1440), (6036, 8, 3039), (6036, 85, 434), (4311, 8, 3039), (1061, 85, 434), (3039, 8, 3778), (1440, 85, 434), (1061, 8, 3039)]",10,0.988152801990509,1,[0.9938281178474426],[1],0.9938281178474426,1.0
"(4878, 39, 592)","[({(4860, 3, 4878)}, 0.36222795802232544, 'baseline'), ({(6121, 3, 4878)}, 0.2981093040621258, 'baseline'), ({(6121, 8, 4878), (7799, 3, 4878), (4878, 3, 4860)}, 0.28121701983707015, 'baseline'), ({(6121, 3, 4878), (4860, 3, 4878)}, 0.2660234381284597, 'baseline'), ({(7799, 3, 4878), (4860, 3, 4878)}, 0.22842762947892103, 'baseline'), ({(4878, 3, 4860)}, 0.20917148462200605, 'baseline'), ({(4878, 3, 4860), (6121, 3, 4878), (4878, 85, 434), (4860, 3, 4878)}, 0.19304425580795717, 'baseline'), ({(6121, 8, 4878), (6121, 3, 4878), (4878, 8, 4879), (4860, 3, 4878)}, 0.15787730664939076, 'baseline'), ({(6121, 3, 4878), (4860, 3, 4878), (7799, 3, 4878)}, 0.14411823000118756, 'baseline'), ({(6121, 8, 4878)}, 0.0031697851833228123, 'baseline')]","[(4860, 39, 592), (6121, 39, 592), (7799, 3, 4878), (6121, 8, 4878), (6121, 3, 4878), (4860, 3, 4878), (7799, 66, 592), (4878, 3, 4860)]",8,0.1647690385580063,1,[0.6139512062072754],[1],0.6139512062072754,1.0
"(7614, 91, 494)","[({(3248, 2, 7614), (7614, 30, 4569)}, 0.11770759065190378, 'baseline'), ({(7614, 31, 1313)}, 0.04616181084292599, 'baseline'), ({(7614, 30, 4569)}, 0.02605585286911681, 'baseline'), ({(261, 7, 7614), (7614, 31, 1313), (7614, 30, 4569), (505, 6, 7614)}, 0.02449921792278437, 'baseline'), ({(261, 7, 7614)}, 0.02190176673760616, 'baseline'), ({(261, 7, 7614), (7614, 136, 8550), (7614, 31, 1313)}, 0.021786372117870177, 'baseline'), ({(7614, 136, 8550)}, 0.01658449598472802, 'baseline'), ({(505, 6, 7614)}, 0.016563097903048416, 'baseline'), ({(261, 7, 7614), (7614, 31, 1313), (686, 6, 7614)}, 0.01443747707353718, 'baseline'), ({(261, 7, 7614), (7614, 136, 8550), (7614, 31, 1313), (686, 6, 7614)}, 0.010226349303725648, 'baseline')]","[(10002, 107, 3248), (7614, 30, 4569), (5805, 26, 494), (5805, 31, 1313), (7614, 31, 1313), (3248, 2, 7614), (4569, 47, 8550), (8550, 110, 494), (10002, 91, 494)]",9,0.9964919686317444,1,[0.9784471392631531],[1],0.9784471392631531,1.0
